RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.87,0.12,0:04.00,0,104760,0,0
90,3.91,0.33,0:04.25,8294,133077,37252,23011
80,3.81,0.49,0:04.31,7376,167536,74175,54978
70,3.73,0.51,0:04.24,4690,175635,74435,70122
60,3.69,0.46,0:04.16,3343,177078,74611,78085
50,3.81,0.53,0:04.34,6023,197776,87060,81350
40,4.09,0.98,0:05.08,25388,389761,186382,170172
30,4.37,2.19,0:06.56,17438,1288835,667659,709851
20,4.34,2.43,0:06.78,33494,1306459,689121,742477
10,4.61,4.15,0:08.77,39682,2624731,1277541,1322767
5,4.65,4.27,0:08.93,36693,2628264,1282397,1612882
