RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.79,0.10,0:02.14,0,100521,0,0
90,3.98,0.58,0:02.48,36762,105279,50548,39899
80,3.98,0.74,0:02.57,48049,104777,69343,53721
70,3.89,0.90,0:02.62,59995,109401,75220,66796
60,3.99,0.83,0:02.64,64858,104034,72710,70542
50,4.19,1.15,0:02.91,84670,148826,105329,101764
40,4.98,3.69,0:04.85,173672,890027,540055,483618
30,4.87,5.15,0:05.76,239996,1074134,673409,744157
20,4.73,5.51,0:05.90,255787,1123879,706803,790404
10,4.75,5.47,0:06.01,272322,1110441,709695,797937
5,5.37,5.27,0:06.22,271806,1128671,721375,804234
