RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679190,64
90,694032,86
80,697580,530
70,718709,2320
60,783863,16842
50,896842,10358
40,1036373,13075
30,1199909,17575
20,1318165,5021
10,1459533,2196
5,1539056,4843
