RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,7.39,0.15,0:04.03,0,101094,0,0
90,7.44,0.58,0:04.28,40764,112667,60600,41578
80,7.48,0.62,0:04.33,48288,114340,66771,49156
70,7.46,0.65,0:04.35,57523,113821,69176,58533
60,7.45,0.80,0:04.42,63883,142988,85555,66059
50,7.62,1.04,0:04.64,70817,245996,142055,90000
40,8.65,2.43,0:05.87,172020,749895,435036,461531
30,8.58,2.77,0:06.07,198181,878820,521480,574853
20,8.28,3.36,0:06.23,225864,878073,534999,599810
10,8.11,3.35,0:06.18,235657,870251,536875,601913
5,9.16,3.64,0:06.86,252173,904520,564389,626919
