RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.67,0.70,0:03.40,400,528273,135140,11179
90,2.71,5.01,0:10.12,49126,737439,1708083,1398812
80,2.83,5.52,0:10.79,49353,737212,1989562,1412409
70,2.73,6.36,0:11.53,49191,737381,2271451,1416604
60,2.75,11.02,0:16.49,92551,903249,3403092,2530712
50,2.87,12.74,0:18.47,103416,945313,4224849,2815583
40,2.80,13.43,0:19.12,104133,944592,4505456,2830057
30,2.72,13.96,0:19.58,103471,945262,4765773,2814507
20,2.82,14.88,0:20.61,103931,944802,5063039,2838344
10,2.92,15.24,0:21.06,108048,940685,5352994,2842835
5,2.74,15.90,0:21.59,104040,944688,5479697,2844821
