RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99525,64036.01,2445.881,,,,,,,,,,
100,1,1240,1263.008,1.154,,,,,,,,,,
100,2,621,935.077,1.992,,,,,,,,,,
100,3,172,213.160,1.907,,,,,,,,,,
100,4,2683,3244.225,20.998,,,,,,,,,,
90,0,116333,259484.2,97027.80,14427,181251.1,9334.677,1,17919.88,0.000,,16818,682.298,1.697
90,1,26411,265038.4,32797.67,21052,243136.2,41649.65,,,,,25236,3044.600,344.391
90,2,511,644.429,1.247,,,,,,,,,,
90,3,1865,2502.137,1.833,,,,,,,,,,
90,4,1286,1485.924,0.959,,,,,,,,,,
80,0,122998,320450.9,325549.2,21776,236971.7,22080.18,2,40466.34,5093053,,23279,950.144,29.715
80,1,30166,313240.8,20654.03,27154,290317.6,20213.30,,,,,28729,1743.424,1638.852
80,2,525,705.472,1.937,,,,,,,,,,
80,3,86,112.231,3.033,,,,,,,,,,
80,4,1512,2016.241,1.716,,,,,,,,,,
70,0,131401,369982.6,1671664,27736,276665.9,99461.55,3,57800.79,742783.4,,29480,2566.273,1476.158
70,1,37664,347682.0,69922.21,32796,320151.0,31751.05,,,,,34079,1737.774,178.806
70,2,556,751.591,1.811,,,,,,,,,,
70,3,105,138.855,1.044,,,,,,,,,,
70,4,1600,2245.012,2.617,,,,,,,,,,
60,0,129975,359378.3,342013.5,29326,264918.8,38962.34,4,66802.67,12524744,,30535,2315.384,1011.998
60,1,39980,346112.4,112906.9,35544,315686.6,79818.32,,,,,36714,2952.255,421.656
60,2,408,566.088,1.149,,,,,,,,,,
60,3,1825,2457.196,2.433,,,,,,,,,,
60,4,895,1168.650,1.623,,,,,,,,,,
50,0,167786,491410.8,322508.4,39651,369023.5,461795.1,4,58881.45,4680903,,50498,6772.992,1682.454
50,1,71682,458179.0,217913.3,42481,391532.4,127237.9,,,,,56108,20715.60,11788.75
50,2,200,382.570,0.544,,,,,,,,,,
50,3,2483,2951.771,28.066,,,,,,,,,,
50,4,1867,2799.590,2.784,,,,,,,,,,
40,0,580473,1838116,183718.9,82897,1151560,246457.8,3,62043.32,866106.1,,309773,307968.5,2431001
40,1,487046,1944534,7520988,91585,1267539,306388.2,,,,,319584,367859.0,711437.8
40,2,994,1378.231,2.169,,,,,,,,,,
40,3,3198,4448.050,11.647,,,,,,,,,,
40,4,1465,1994.432,2.715,,,,,,,,,,
30,0,714334,2801734,94585416,123752,1769900,793628.3,4,72695.32,9146242,,428341,540135.5,1282639
30,1,596979,2594766,2051631,108591,1612042,821274.1,,,,,414778,576044.5,3526526
30,2,310,655.083,2.124,,,,,,,,,,
30,3,5235,6058.155,124.087,,,,,,,,,,
30,4,3441,4548.272,6.323,,,,,,,,,,
20,0,749836,3194384,3908640,149432,2041778,12106052,5,84369.88,5572985,,461672,646781.3,1841001
20,1,630073,2606736,4952038,111635,1644715,700218.2,,,,,428291,540352.8,747638.5
20,2,236,583.727,4.174,,,,,,,,,,
20,3,4292,6501.522,35.927,2,17.589,1.776,,,,,7,0.212,0.000
20,4,3287,3938.737,7.014,,,,,,,,,,
10,0,752991,3171763,1259983,144780,1959785,1503996,7,67688.90,5214064,,459718,681101.0,256035.5
10,1,630208,2909839,7163642,122130,1772376,545073.1,,,,,438851,698096.1,5309019
10,2,542,1028.726,4.748,,,,,,,,,,
10,3,1669,2400.667,2.313,1,9.976,0.000,,,,,4,0.189,0.002
10,4,1480,1958.450,2.687,,,,,,,,,,
5,0,762286,3179230,1359310,146568,1923408,783924.5,30,71215.25,394455.2,,468635,712090.4,1729340
5,1,639411,2979222,3177024,129635,1796635,590496.8,,,,,448335,722023.5,1691878
5,2,725,1058.398,1.130,,,,,,,,,,
5,3,4122,5670.567,5.189,1,23.084,0.000,,,,,8,0.459,0.000
5,4,2278,2624.801,5.495,,,,,,,,,,
