RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.29,0.10,0:02.88,0,100521,0,0
90,3.95,0.59,0:02.47,35479,106773,50919,40309
80,3.90,0.78,0:02.55,48930,103586,68821,53697
70,3.94,0.84,0:02.61,60532,108357,74821,66465
60,4.04,0.76,0:02.63,64870,104781,73138,71441
50,4.18,1.12,0:02.90,82132,157155,108756,104354
40,4.96,3.79,0:04.88,174479,892532,542850,481454
30,4.91,4.97,0:05.68,232343,1078569,671598,743255
20,4.82,5.41,0:05.92,261067,1118480,707138,790460
10,4.63,5.53,0:05.98,266910,1115857,709683,797208
5,5.30,5.40,0:06.25,276203,1125054,721061,805563
