RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678260,517923.6,119547.2,16,140.460,8.261,,,,44735.37,811,23.856,0.000
100,1,1124,1327.403,1.202,,,,,,,,,,
100,2,441,762.510,0.530,,,,,,,,9,0.424,0.000
100,3,789,960.773,1.739,,,,,,,,,,
100,4,2635,3408.347,7.002,,,,,,,,,,
90,0,689394,541545.8,112200.6,30,260.776,12.701,,,,51566.61,13531,4496.015,55.963
90,1,2329,2849.958,8.990,,,,,,,,,,
90,2,505,797.219,1.069,,,,,,,,,,
90,3,2580,3041.870,10.606,,,,,,,,,,
90,4,2041,2454.417,1.300,,,,,,,,,,
80,0,689395,550805.0,581910.3,26,216.109,5.857,,,,52715.23,13313,3997.403,134.163
80,1,2072,2807.046,6.186,,,,,,,,,,
80,2,338,686.828,3.810,,,,,,,,,,
80,3,1098,1424.380,2.930,,,,,,,,,,
80,4,770,928.081,4.931,,,,,,,,,,
70,0,700126,584391.1,236108.2,73,1892.209,710.147,5,80324.43,9785453,60569.40,25257,10863.72,3156.604
70,1,2940,3910.947,499.166,,,,,,,,,,
70,2,503,1071.016,4.739,16,113.146,3.407,,,,,16,0.620,0.000
70,3,2661,3563.684,9.232,,,,,,,,,,
70,4,2473,3009.818,6.424,,,,,,,,,,
60,0,763245,942074.8,2048424,21612,268286.2,14970.66,5,94932.43,1908877,93152.74,87392,8564.199,8154.265
60,1,6593,7296.499,616.726,,,,,,,,,,
60,2,746,1083.749,0.962,,,,,,,,,,
60,3,3206,4451.672,15.685,,,,,,,,,,
60,4,3357,4183.549,8.861,,,,,,,,,,
50,0,844683,1049121,2125543,12117,182114.8,32847.93,6,104365.7,3803347,169115.8,170115,26302.49,33204.20
50,1,1651,2119.587,3.893,,,,,,,,,,
50,2,436,903.094,3.463,9,67.605,2.646,,,,,10,0.402,0.000
50,3,1943,2489.214,2.434,,,,,,,,,,
50,4,728,900.156,2.788,,,,,,,,,,
40,0,985835,1326115,232991.1,12345,160881.2,8589.842,9,149951.4,30458667,267888.3,320977,84636.09,667270.2
40,1,1964,2477.366,2.534,,,,,,,,,,
40,2,470,899.647,2.418,8,70.130,22.203,,,,,8,0.317,0.000
40,3,1867,2864.325,3.360,31,204.539,0.267,,,,,31,1.160,0.000
40,4,7120,7836.007,110.231,,,,,,,,,,
30,0,1163344,1842721,74612.64,23137,279250.1,27657.92,6,87119.95,63728866,395965.2,507004,174262.7,1733031
30,1,2660,3706.623,8.586,30,216.017,8.039,,,,,30,1.157,0.000
30,2,685,1192.275,3.273,,,,,,,,,,
30,3,2676,3829.571,7.684,,,,,,,,,,
30,4,740,776.017,2.371,,,,,,,,,,
20,0,1226694,1876483,22053100,2527,40193.79,866.796,6,59554.29,13535607,475607.3,594682,274909.6,1896734
20,1,1530,2052.949,2.354,28,187.756,0.604,,,,,28,1.035,0.000
20,2,782,1190.548,1.559,,,,,,,,,,
20,3,7021,8077.241,189.663,,,,,,,,,,
20,4,3708,5064.375,33.890,9,66.145,2.539,,,,,10,0.402,0.000
10,0,1376340,2153753,2053796,4496,69845.79,1472.729,2,25391.15,150826265,582663.0,755177,265498.2,2083786
10,1,2632,3621.611,5.864,,,,,,,,,,
10,2,1071,1734.472,2.067,,,,,,,,,,
10,3,5851,8257.927,18.019,,,,,,,,,,
10,4,3711,4571.218,35.908,,,,,,,,,,
5,0,1448924,2273502,3117426,5404,95077.16,3566.065,3,28321.33,14032711,627257.7,817996,244513.6,719867.0
5,1,3337,4324.171,11.926,16,119.200,3.931,,,,,16,0.654,0.000
5,2,761,1666.839,63.248,,,,,,,,,,
5,3,3886,5217.527,15.022,,,,,,,,,,
5,4,1741,2346.052,2.941,,,,,,,,,,
