RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
30,0,537164,1096198,21392476,84124,644325.1,10948.94,6,48896.67,22325012,
30,1,417760,1020235,1627672,81498,635638.4,15831.92,,,,
30,2,397445,1157141,1347702,86494,687952.3,14947.86,,,,
30,3,2553,3437.956,6.156,,,,,,,
30,4,2357,3154.815,12.268,,,,,,,
