RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446327,0
90,1452650,2467
80,1452690,2344
70,1676296,20264
60,2310585,177100
50,2896196,525193
40,7936953,2191939
30,9452292,3137758
20,10926576,3030571
10,12778899,3113953
5,12907132,3097997
