RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99429,136778.8,7385.232,,,,,,,6904.419
100,1,1980,3442.651,66.126,,,,,,,503.963
100,2,1870,4133.997,456.395,,,,,,,1355.649
100,3,7146,10874.64,28.478,,,,,,,
100,4,4430,6533.158,14.759,,,,,,,
90,0,118250,188938.6,75327.45,64,549.396,57.468,2,57611.59,275008916,36304.51
90,1,20046,54597.17,13086.81,3,98.053,15.944,2,49309.00,619223757,31186.69
90,2,17602,54927.90,49176.17,,,,2,28212.37,100351802,32564.98
90,3,5763,9294.847,18.049,,,,,,,
90,4,7844,12410.58,76.433,,,,,,,
80,0,119774,194675.7,451788.7,48,394.827,68.332,4,66756.60,1016001,38799.53
80,1,26703,68946.11,843133.6,,,,1,32803.59,0.000,37885.04
80,2,20069,58731.48,9563.060,8,146.420,135.738,1,31780.41,0.000,34177.67
80,3,7938,12952.09,52.081,,,,,,,
80,4,6498,10614.18,20.659,,,,,,,
70,0,119751,203545.1,75673.64,70,530.754,44.031,5,61336.29,19543454,43040.10
70,1,30381,80991.36,18024.80,144,2546.861,138.020,1,15972.82,0.000,43076.84
70,2,22854,70882.41,17518.52,,,,1,16426.76,0.000,41498.24
70,3,7943,13188.35,37.012,,,,,,,
70,4,8263,13581.21,31.970,,,,,,,
60,0,133065,214284.0,136778.7,205,2881.248,125.226,3,66313.14,172875691,44728.19
60,1,26701,75742.69,14566.04,27,263.831,91.291,2,55821.60,53032867,43320.29
60,2,50836,96296.80,39955.52,533,9355.934,134.421,2,55658.09,51076381,44183.48
60,3,6731,11015.23,36.085,,,,,,,
60,4,7180,11802.54,14035.46,,,,,,,
50,0,191370,277354.3,154886.1,1791,16543.09,70.328,3,41239.50,36052176,58596.35
50,1,52235,105955.4,115400.4,708,5487.580,41.571,4,109083.9,155680077,50659.98
50,2,80186,128359.3,1460812,894,9387.482,89.346,4,107730.8,175376647,53760.36
50,3,7173,11163.98,23.450,,,,,,,
50,4,7004,10543.41,46.546,,,,,,,
40,0,408837,655360.8,118050880,1044,7451.637,23.439,4,69141.02,31772632,255611.0
40,1,294743,494441.1,1027984,599,4211.507,24.563,6,102720.9,57799750,243936.2
40,2,298371,497557.6,1032136,1156,8147.034,23.987,8,165202.4,83301648,243787.7
40,3,6947,10686.05,87.484,,,,,,,
40,4,6137,9032.921,20.172,,,,,,,
30,0,442772,766249.2,2327672,73,596.361,34.535,5,68920.47,48463978,325550.4
30,1,326216,580677.4,30259740,9,73.587,14.060,1,20626.03,0.000,295030.5
30,2,316267,575908.6,1285083,62,440.214,20.372,2,38496.29,1173478,296126.2
30,3,8605,13478.27,137.773,,,,,,,
30,4,8041,12927.59,602.569,32,184.947,1.079,,,,
20,0,449661,868327.6,19922491,129,1026.825,25.205,3,38115.39,17746890,385733.1
20,1,326685,654386.7,3605458,1,15.366,0.000,1,18620.11,0.000,343707.2
20,2,327346,673898.4,1223767,19,151.456,36.348,1,18954.00,0.000,354993.7
20,3,9375,15060.30,77.920,,,,,,,
20,4,7766,13045.06,718.067,,,,,,,
10,0,455871,1035098,6443803,1003,6211.343,8.089,6,55437.33,6937681,490711.0
10,1,329734,846616.0,5317823,807,4980.036,7.051,1,14062.22,0.000,463037.1
10,2,331827,837640.9,2379949,1100,6528.893,6.823,3,35385.80,3691090,455548.6
10,3,9227,14988.63,46.330,16,121.289,43.839,,,,
10,4,9002,14304.53,39.860,,,,,,,
5,0,496800,1383218,4251536,10080,52103.76,1230.459,5,30200.26,728829.0,618148.5
5,1,369931,1198342,4867438,9687,47711.65,737.977,1,7571.177,0.000,585624.6
5,2,371648,1192424,1201492495,9669,43446.36,832.365,2,14231.83,404205.6,591076.5
5,3,11482,18416.06,88.977,,,,,,,
5,4,10466,16114.87,103.859,,,,,,,
