RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,892478,32365
90,892622,32496
80,898606,32787
70,900976,32791
60,1086520,59802
50,1136532,88978
40,1132363,87327
30,1141880,98328
20,1049077,524348
10,1141073,98329
5,1049081,524351
