RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,786610,1746582,70675313,32359,470710.2,39972.14,,,,,367765,682232.7,2533265,786610,27127.05,1054244,,69888.53,
100,1,1615,2172.562,2.378,,,,,,,,,,,1615,55.828,0.000,,,
100,2,474,765.204,3.581,,,,,,,,,,,474,25.178,0.001,,,
100,3,2264,3453.804,15.761,,,,,,,,,,,2264,98.692,0.002,,,
100,4,1018,1417.348,2.081,,,,,,,,,,,1018,37.872,0.000,,,
90,0,786493,1748291,3800341,32488,465823.7,40757.48,,,,,367868,686526.8,8484246,786493,27357.26,13913.32,,70417.99,
90,1,1125,1553.413,2.904,1,11.184,0.000,,,,,9,11.786,14.361,1125,41.447,0.000,,2.728,
90,2,251,558.867,5.216,1,16.893,0.000,,,,,2,0.037,0.000,251,19.934,0.002,,4.669,
90,3,1726,2631.004,2.851,,,,,,,,,,,1726,87.268,0.115,,,
90,4,1110,1640.396,5.347,,,,,,,,,,,1110,84.437,0.952,,,
80,0,786491,1759322,297858.2,32775,479272.5,290105.0,,,,,373850,652860.1,5187631,786491,25984.80,5939.868,,78732.49,
80,1,2030,3072.980,2.309,,,,,,,,,,,2030,72.448,0.000,,,
80,2,542,887.341,2.887,,,,,,,,,,,542,29.970,0.001,,,
80,3,2771,4368.753,5.248,,,,,,,,,,,2771,122.096,0.000,,,
80,4,2027,2812.535,2.858,,,,,,,,,,,2027,71.030,0.000,,,
70,0,786794,1777123,413776.1,32775,467769.1,299534.0,,,,,376218,680100.6,1511480,786794,24319.73,5218.068,,75645.98,
70,1,1743,2645.646,3.019,,,,,,,,,,,1743,74.090,0.135,,,
70,2,564,926.068,2.348,,,,,,,,,,,564,30.827,0.001,,,
70,3,2152,3279.535,33.286,,,,,,,,,,,2152,90.221,0.004,,,
70,4,1671,2146.568,1.053,,,,,,,,,,,1671,57.530,0.000,,,
60,0,1000125,2373003,1551654,59793,966190.3,204834.8,,,,,561757,632575.1,5781147,1000125,31239.55,7014.810,,139392.2,
60,1,1211,1704.161,2.511,1,12.609,0.000,,,,,3,0.080,0.000,1211,46.672,0.000,,1.885,
60,2,256,554.997,1.395,1,10.989,0.000,,,,,3,0.080,0.000,256,23.263,0.002,,3.183,
60,3,2111,3275.279,79.625,,,,,,,,,,,2111,107.640,2.904,,,
60,4,499,547.107,2.542,,,,,,,,,,,499,18.838,0.000,,,
50,0,1048849,2697983,26905238,88968,1322915,240068.7,,,,,611766,575849.2,4096090,1048849,33354.98,343758.3,,172545.1,
50,1,3880,4680.560,44.876,2,25.623,29.437,,,,,7,0.276,0.000,3880,189.090,0.982,,9.192,
50,2,698,1142.827,3.607,,,,,,,,,,,698,52.421,0.325,,,
50,3,3505,5295.390,6.231,,,,,,,,,,,3505,166.576,0.220,,,
50,4,2766,3704.953,5.166,,,,,,,,,,,2766,109.111,0.057,,,
40,0,1048742,2550421,235437.6,87322,1249594,482750.5,,,,,607602,482947.7,5006544,1048742,35649.59,5722.056,,161874.5,
40,1,981,1289.645,1.789,1,9.425,0.000,,,,,3,0.085,0.000,981,51.116,0.231,,2.471,
40,2,528,945.964,3.813,,,,,,,,,,,528,33.033,0.002,,,
40,3,1256,2028.182,2.931,,,,,,,,,,,1256,57.276,0.000,,,
40,4,4851,5913.807,92.628,,,,,,,,,,,4851,283.550,3.909,,,
30,0,1048850,2607508,6700604,98316,1329878,442326.6,,,,,617112,451982.2,8638282,1048850,34908.39,14998.50,,160382.5,
30,1,2811,3984.936,5.008,,,,,,,,,,,2811,99.408,0.000,,,
30,2,645,1058.671,3.295,,,,,,,,,,,645,37.092,0.001,,,
30,3,2866,4251.760,4.197,,,,,,,,,,,2866,127.023,0.000,,,
30,4,2836,3816.153,5.600,,,,,,,,,,,2836,116.325,0.176,,,
20,0,1048724,4450544,21304666,524303,3704236,1582099,,,,,524316,16435.19,2224.950,1048724,33271.00,429480.7,,162049.4,
20,1,697,973.984,3.207,,,,,,,,,,,697,25.812,0.000,,,
20,2,478,979.852,3.224,,,,,,,,,,,478,38.205,0.002,,,
20,3,956,1401.153,2.277,,,,,,,,,,,956,54.200,0.211,,,
20,4,6541,8169.273,86.305,,,,,,,,,,,6541,459.092,5.057,,,
10,0,1048725,2388380,2489911,98315,1221093,306106.2,,,,,616301,346584.4,1845846,1048725,34257.95,8398.511,,167563.1,
10,1,1045,1460.156,2.545,,,,,,,,,,,1045,38.582,0.000,,,
10,2,202,533.062,4.636,,,,,,,,,,,202,21.941,0.002,,,
10,3,4312,6121.963,274.624,,,,,,,,,,,4312,276.284,3.191,,,
10,4,1799,2482.737,2.440,,,,,,,,,,,1799,64.663,0.000,,,
5,0,1048656,4266039,4312952,524303,3508128,684883.7,,,,,524316,16064.53,1176.965,1048656,33040.07,4171.699,,160118.7,
5,1,6472,7337.533,82.133,,,,,,,,,,,6472,297.356,1.088,,,
5,2,2297,3169.888,13.498,,,,,,,,,,,2297,126.855,1.238,,,
5,3,4003,5946.530,15.672,,,,,,,,,,,4003,158.228,0.001,,,
5,4,2517,3245.024,5.758,,,,,,,,,,,2517,89.233,0.000,,,
