RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446231,0
90,1452437,2021
80,1452462,2177
70,1675918,20246
60,2306153,182910
50,3075841,745452
40,7916523,2252903
30,9432854,3235121
20,10891957,3001128
10,12546373,3126525
5,13067218,3123111
