RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.12,0.17,0:04.30,0,100590,0,0
90,4.26,0.33,0:04.64,871,111219,178673,168618
80,4.31,0.63,0:04.98,3256,117982,236656,216712
70,4.22,0.72,0:05.01,4210,118746,295366,259766
60,4.32,0.77,0:05.17,7135,123415,318467,300443
50,4.31,1.36,0:05.74,25856,147567,423613,409260
40,4.68,3.62,0:08.99,24469,610369,1945894,2006829
30,4.93,3.58,0:11.44,415,1044781,2767222,2986258
20,5.06,3.69,0:11.57,33,1046919,2821795,3046915
10,4.97,4.68,0:11.64,12602,970366,2836373,3032928
5,4.97,8.91,0:17.75,62936,1441950,3287534,4846731
