RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1049140,439703
90,1117530,85
80,1162143,60
70,1166732,72
60,1155140,70
50,1161525,71
40,1165764,70
30,1152813,69
20,1156131,69
10,1158203,70
5,1155669,68
