RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1048835,5109299,16155157,439650,4228735,11512564,,,,125003.4,524303,18134.77,1627.073,1048835,216197.4,1038257,64023.53,140162.6,270.070
100,1,5229,6987.721,42.440,,,,,,,,,,,5229,198.548,0.765,,,
100,2,824,1282.539,3.489,,,,,,,,,,,824,42.184,0.001,,,
100,3,5369,7698.693,22.112,,,,,,,,,,,5369,265.601,0.853,,,
100,4,2109,2782.274,71.648,,,,,,,,,,,2109,74.045,0.007,,,
90,0,925748,2555764,258108.3,32,851.501,450.087,,,,654841.5,592684,1064096,10608557,925748,740569.5,4566341,596098.7,180758.1,653.992
90,1,1649,2458.872,2.999,29,215.375,6.415,,,,,29,1.000,0.000,1649,57.389,0.000,,12.812,
90,2,689,1129.878,1.631,,,,,,,,,,,689,37.608,0.001,,,
90,3,2461,3664.314,6.571,,,,,,,,,,,2461,108.527,0.001,,,
90,4,1135,1675.946,3.269,8,61.411,3.688,,,,,8,0.302,0.000,1135,42.841,0.000,,4.482,
80,0,949645,2567449,9880357,14,115.312,20.214,,,,653660.1,637304,1053255,5587238,949645,740580.0,9650053,595347.9,184680.4,688.782
80,1,482,600.511,4.567,16,118.295,5.525,,,,,16,0.561,0.000,482,19.387,0.000,,6.217,
80,2,240,498.387,1.253,,,,,,,,,,,240,20.350,0.002,,,
80,3,2821,4270.678,3.960,,,,,,,,,,,2821,140.633,0.168,,,
80,4,1733,2173.808,2.776,,,,,,,,,,,1733,74.214,0.136,,,
70,0,949459,2539771,18919002,14,100.863,1.044,,,,649299.5,641873,1024729,8716049,949459,736482.3,20822976,589333.1,181810.1,622.688
70,1,2136,2827.989,39.929,,,,,,,,,,,2136,91.691,1.903,,,
70,2,271,617.697,7.921,,,,,,,,,,,271,21.893,0.002,,,
70,3,1871,2749.623,1.412,,,,,,,,,,,1871,87.806,0.000,,,
70,4,456,477.018,0.403,,,,,,,,,,,456,16.416,0.000,,,
60,0,943470,2462893,4451510,15,148.903,45.255,,,,656172.8,630286,946308.6,8133135,943470,742820.2,6086229,597279.7,182191.8,640.344
60,1,2115,3117.422,83.193,16,148.789,25.733,,,,,16,0.600,0.000,2115,105.976,5.684,,9.266,
60,2,340,708.210,4.708,8,63.897,5.367,,,,,8,0.410,0.000,340,24.207,0.002,,5.633,
60,3,3170,5103.579,19.793,31,272.180,31.120,,,,,31,16.156,7.343,3170,148.652,0.002,,11.599,
60,4,1806,2518.908,2.573,,,,,,,,,,,1806,64.445,0.000,,,
50,0,944677,2427543,7250264,23,268.767,73.647,,,,648692.5,636677,919749.0,3572845,944677,734974.5,12846433,584446.4,177328.3,663.133
50,1,1755,2413.719,2.906,,,,,,,,,,,1755,65.193,0.000,,,
50,2,468,861.501,3.041,,,,,,,,,,,468,30.784,0.002,,,
