RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.70,0.85,0:03.56,12,524478,22593,9915
90,2.76,5.53,0:16.59,11,1011314,3393559,3355610
80,2.81,5.74,0:16.78,16,1014086,3439757,3362340
70,2.96,6.07,0:16.68,15,1010501,4338472,3502069
60,2.84,7.64,0:18.82,15,1011985,4767411,3368138
50,2.79,8.59,0:19.66,19,1010031,5145313,3382957
40,2.83,9.16,0:19.87,19,1005756,5438229,3392062
30,2.87,9.02,0:20.39,19,1004544,5696636,3624283
20,2.62,50.63,0:53.81,15,583423,6147978,3355941
10,2.71,46.04,0:50.66,19,643784,6258407,3231534
5,2.97,5.43,0:12.33,15,983805,3368601,2106922
