RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679315,120
90,689815,1638
80,691099,1716
70,713118,7086
60,779118,45435
50,908645,81896
40,1038063,114466
30,1169134,181996
20,1262857,221063
10,1382963,286862
5,1450659,309574
