RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,101299,122364.4,7266.959,11,174.236,211.427,,,,6161.280
100,1,383,633.938,1.219,,,,,,,
100,2,530,930.421,1.355,,,,,,,
100,3,380,649.689,1.929,,,,,,,
100,4,900,1586.320,3.298,,,,,,,
90,0,155492,219462.4,267251.8,1160,9415.516,49.669,1,17184.61,0.000,47908.55
90,1,1182,2204.206,3.011,,,,,,,
90,2,588,889.184,2.934,,,,,,,
90,3,906,1455.220,1.261,,,,,,,
90,4,627,1020.078,2.433,,,,,,,
80,0,162208,232396.7,1313489,1320,9799.102,34.790,3,44390.57,4163619,54897.86
80,1,963,1731.909,3.632,,,,,,,
80,2,698,1113.402,3.343,,,,,,,
80,3,498,848.689,3.744,2,16.011,9.649,,,,
80,4,924,1610.546,2.999,,,,,,,
70,0,166353,250887.9,664025.9,676,5528.281,46.353,4,57230.49,12106530,62394.63
70,1,1528,2754.407,2.271,,,,,,,
70,2,1044,1953.769,5.634,16,122.894,56.874,,,,
70,3,815,1518.370,5.612,32,239.649,27.685,,,,
70,4,1030,1815.364,2.027,,,,,,,
60,0,169911,256823.7,163272.2,385,3227.242,49.768,4,31572.82,20627594,69921.48
60,1,1288,2324.602,1.816,,,,,,,
60,2,664,1095.053,3.719,,,,,,,
60,3,1061,1793.650,2.322,,,,,,,
60,4,438,631.920,2.859,,,,,,,
50,0,265406,361684.4,401754.0,5520,46345.33,3869.807,2,19726.82,890086.1,78824.89
50,1,1100,1881.716,1.263,,,,,,,
50,2,932,1532.151,2.118,,,,,,,
50,3,573,962.027,2.652,,,,,,,
50,4,378,647.984,2.241,,,,,,,
40,0,1045493,1203722,874617.9,3397,24177.36,123.529,2,27707.83,1898497,459184.0
40,1,883,1583.886,2.466,,,,,,,
40,2,390,603.341,3.094,,,,,,,
40,3,198,369.686,3.939,6,37.551,3.807,,,,
40,4,198,296.657,1.592,,,,,,,
30,0,1103328,1399990,24244020,48,358.626,20.234,3,37219.31,35664118,581794.9
30,1,,,,,,,,,,
30,2,132,201.059,0.966,,,,,,,
30,3,148,350.730,5.615,16,106.678,7.788,,,,
30,4,365,664.003,1.017,,,,,,,
20,0,1104088,1410299,3235325,36,321.391,37.791,2,19222.89,120518.4,583735.6
20,1,785,1525.466,2.979,,,,,,,
20,2,381,575.535,2.847,,,,,,,
20,3,23,23.146,1.270,,,,,,,
20,4,86,197.098,9.499,,,,,,,
10,0,1186028,1833229,318569.8,34236,376583.5,25890.24,4,28569.50,331697.7,586278.3
10,1,133,227.669,2.276,,,,,,,
10,2,104,194.221,2.553,,,,,,,
10,3,180,302.689,1.928,,,,,,,
10,4,174,328.164,5.309,,,,,,,
5,0,1692845,2284701,199024649,15692,101338.8,2947.149,5,28365.66,416637.3,966766.9
5,1,304,548.122,1.456,,,,,,,
5,2,233,355.264,1.575,,,,,,,
5,3,170,282.326,1.354,,,,,,,
5,4,88,178.617,4.313,,,,,,,
