RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
30,0,729805,1465452,596029776,118592,890019.2,29444.53,5,40688.89,18739171,
30,1,596910,1442542,1286931,123302,931639.3,20685.12,,,,
30,2,1367,1928.853,3.351,1,8.227,0.000,,,,
30,3,2352,2842.196,6.141,,,,,,,
30,4,1729,2247.191,2.087,,,,,,,
