RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1049149,438372
90,1249177,57
80,1269373,68
70,1274694,66
60,1271969,68
50,1271945,69
40,1281238,72
30,1274465,68
20,1270876,71
10,1285446,72
5,1282248,70
