RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,8.14,0.21,0:01.60,27,101140,0,91
90,8.48,0.99,0:01.84,28612,165834,0,44338
80,7.71,1.05,0:01.84,38449,133128,0,52862
70,7.83,1.05,0:01.84,50207,135886,0,61982
60,8.06,1.33,0:01.93,60844,157862,0,75834
50,8.80,1.83,0:02.08,88316,260156,0,108457
40,10.21,6.03,0:02.95,274376,619024,0,388048
30,10.07,7.85,0:03.30,375303,735343,0,574169
20,9.20,9.01,0:03.42,393080,861083,0,639213
10,9.30,13.66,0:04.44,658009,1221611,0,793670
5,11.48,18.69,0:05.99,1129804,1594417,0,1008077
