RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.31,0.84,0:03.19,2545,707610,197234,12338
90,2.33,1.82,0:04.35,32825,753741,379295,282914
80,2.34,1.83,0:04.36,32818,753748,444531,283844
70,2.30,1.86,0:04.36,32833,753741,491797,284523
60,2.44,3.01,0:05.58,69750,926513,564476,498039
50,2.46,3.27,0:05.85,78868,969859,565397,552010
40,2.42,2.78,0:05.32,76584,972142,565584,563028
30,2.47,2.90,0:05.50,88707,960020,565584,563026
20,2.46,4.08,0:06.64,173955,874770,565586,563033
10,2.46,2.85,0:05.49,94363,954364,565588,563023
5,2.45,3.31,0:05.91,124600,924127,565578,563009
