RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.24,5.84,0:08.55,127212,921574,1129532,1028195
90,2.33,5.75,0:08.50,129242,919547,1129735,1039774
80,2.29,6.00,0:08.69,137772,911021,1131214,1125841
70,2.43,5.81,0:08.63,136722,912074,1131214,1125935
60,2.25,5.89,0:08.50,134622,914177,1131210,1125963
50,2.45,5.71,0:08.50,137578,911224,1131237,1126111
40,2.45,5.66,0:08.39,136790,912015,1131226,1126210
30,2.53,5.52,0:08.31,135726,913082,1131236,1126284
20,2.62,5.28,0:08.12,137542,911269,1131234,1126330
10,2.57,5.39,0:08.15,137963,910852,1131227,1126400
5,2.60,5.36,0:08.15,137020,911801,1131230,1126460
