RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101489,15
90,156783,41111
80,164400,48777
70,170209,57845
60,205886,63604
50,269523,66959
40,1064236,150840
30,1106793,169659
20,1114717,168032
