RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.97,0.08,0:01.59,0,100476,0,0
90,4.05,1.09,0:01.99,42137,106077,59966,45633
80,4.18,1.12,0:02.08,49725,117566,74379,54233
70,4.14,1.32,0:02.18,58461,119677,77125,63861
60,4.03,1.49,0:02.18,63821,108406,73074,69059
50,4.53,1.48,0:02.36,72905,156216,102174,81929
40,5.17,5.36,0:03.92,158399,1025922,595371,357948
30,5.86,7.45,0:05.14,255202,1072832,679233,748409
20,4.92,8.01,0:05.15,273119,1096704,704016,788659
10,4.87,8.23,0:05.29,286431,1096274,709789,797085
5,6.10,8.27,0:05.85,303997,1132806,728972,814282
