RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,678571,616606.0,281565.5,78,606.614,13.530,,,,89861.49,87,2.977,0.000,678571,145990.3,199867.9,52038.86,258.639,299.493
100,1,1109,1433.133,1.599,,,,,,,,,,,1109,38.474,0.000,,,
100,2,481,846.036,2.687,,,,,,,,,,,481,32.047,0.002,,,
100,3,5579,7057.159,246.350,,,,,,,,,,,5579,288.231,5.448,,,
100,4,3037,4081.697,32.210,,,,,,,,,,,3037,116.207,1.183,,,
90,0,689391,647363.9,395016.3,32,290.684,24.678,,,,108634.8,3136,1303.164,7.893,689391,166591.1,319754.7,68684.53,3199.846,253.176
90,1,2404,3255.432,13.252,,,,,,,,,,,2404,84.277,0.001,,,
90,2,378,769.689,3.741,,,,,,,,,,,378,28.834,0.002,,,
90,3,1649,2318.178,3.419,,,,,,,,,,,1649,60.062,0.000,,,
90,4,928,1257.059,2.772,,,,,,,,,,,928,47.343,0.222,,,
80,0,689549,657671.3,568134.2,60,522.604,27.794,,,,112305.3,2887,1320.700,2.228,689549,170704.8,471679.9,71540.78,3113.513,297.388
80,1,757,966.739,5.691,,,,,,,,,,,757,25.389,0.000,,,
80,2,348,753.951,6.743,,,,,,,,,,,348,41.640,0.680,,,
80,3,3245,4436.878,14.692,,,,,,,,,,,3245,217.005,3.290,,,
80,4,2862,3572.845,2.828,,,,,,,,,,,2862,95.984,0.000,,,
70,0,689588,691272.6,3049570,89,3033.048,1104.377,3,68707.65,25737044,129091.9,5962,4207.405,52.535,689588,188203.0,2427541,88322.27,7273.088,318.044
70,1,3152,4174.500,25.412,,,,,,,,,,,3152,110.680,0.002,,,
70,2,522,962.810,6.644,,,,,,,,,,,522,33.567,0.001,,,
70,3,2900,4249.701,39.182,,,,,,,,,,,2900,115.312,0.000,,,
70,4,2406,3039.312,6.720,,,,,,,,,,,2406,81.996,0.000,,,
60,0,716133,1053153,10282563,21767,262168.3,31434.41,4,82660.17,9861816,196325.2,28769,2857.851,303.539,716133,258442.8,5697647,153198.0,33819.48,425.622
60,1,1016,1417.959,3.117,,,,,,,,,,,1016,36.755,0.000,,,
60,2,255,642.499,3.046,,,,,,,,,,,255,27.475,0.001,,,
60,3,6446,8682.268,220.212,,,,,,,,,,,6446,382.742,4.072,,,
60,4,3141,4420.659,18.001,,,,,,,,,,,3141,122.520,0.583,,,
50,0,727746,1170498,1437930,12287,186095.1,49863.79,6,107007.4,1568343,344821.5,31171,20475.40,37189.03,727746,409868.3,13601649,300059.9,70608.30,1001.496
50,1,948,1266.321,1.877,8,58.955,3.371,,,,,8,0.276,0.000,948,33.821,0.000,,3.736,
50,2,700,1326.440,3.316,16,115.215,5.466,,,,,16,0.511,0.000,700,61.083,0.415,,5.629,
50,3,1589,2403.499,2.230,,,,,,,,,,,1589,70.533,0.000,,,
50,4,479,671.211,3.526,,,,,,,,,,,479,17.597,0.000,,,
40,0,754266,1419362,419392.4,12691,162279.0,12338.00,9,130766.7,31188157,524929.5,54233,74897.57,103078.2,754266,593378.2,13029348,476898.9,120972.3,796.389
40,1,2841,4014.284,4.039,,,,,,,,,,,2841,114.006,0.199,,,
40,2,1376,2079.149,2.740,16,117.718,3.369,,,,,16,0.538,0.000,1376,81.265,0.182,,6.733,
40,3,4264,6243.427,40.455,,,,,,,,,,,4264,189.740,0.848,,,
40,4,2173,2973.809,43.792,,,,,,,,,,,2173,93.729,1.041,,,
30,0,810487,1983557,1792967,33458,360172.2,43308.02,5,90652.53,17064946,756382.3,120320,137567.7,393274.4,810487,832332.4,3362297,702666.0,189979.8,657.318
30,1,2839,3557.308,4.152,,,,,,,,,,,2839,131.993,0.360,,,
30,2,703,1321.801,5.917,,,,,,,,,,,703,45.540,0.002,,,
30,3,3749,5383.147,24.428,,,,,,,,,,,3749,152.982,0.003,,,
30,4,1589,2199.653,2.287,,,,,,,,,,,1589,58.974,0.000,,,
20,0,821521,1940663,7947090,2677,46260.42,1003.988,5,59225.35,21539224,908035.6,154000,221543.9,396422.7,821521,987634.5,3259753,854687.6,226159.2,847.029
20,1,2890,3844.589,5.314,8,61.633,2.778,,,,,9,0.321,0.000,2890,102.973,0.000,,4.786,
20,2,741,1301.094,2.386,,,,,,,,,,,741,48.745,0.002,,,
20,3,2945,4267.337,261.335,16,125.897,11.033,,,,,16,0.502,0.000,2945,134.268,7.345,,6.368,
20,4,2793,3505.555,3.689,,,,,,,,,,,2793,100.769,0.000,,,
10,0,859879,2223073,3785611,4975,80910.01,1977.828,1,17063.04,0.000,1114979,204613,210084.4,199959.4,859879,1198665,2316859,1057913,283148.3,792.128
10,1,4073,5995.443,9.344,,,,,,,,,,,4073,191.613,0.778,,,
10,2,684,1285.832,4.131,,,,,,,,,,,684,60.101,0.396,,,
10,3,5611,8242.664,38.630,,,,,,,,,,,5611,243.090,0.005,,,
10,4,3707,4795.509,21.694,,,,,,,,,,,3707,134.789,0.004,,,
5,0,875107,2322392,4027560,4988,92099.67,3303.393,1,10881.52,0.000,1206866,199406,198782.4,159570.8,875107,1292058,11401498,1148373,308399.4,995.945
5,1,2213,3125.431,14.995,,,,,,,,,,,2213,80.681,0.002,,,
5,2,704,1384.676,4.236,,,,,,,,,,,704,61.026,0.186,,,
5,3,7257,9865.732,308.556,,,,,,,,,,,7257,400.126,8.566,,,
5,4,4023,5704.343,8.229,,,,,,,,,,,4023,171.502,0.539,,,
