RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678927,73
90,690166,1761
80,691383,1808
70,715892,9220
60,767110,45874
50,909895,83021
40,1041664,119418
30,1171626,192016
20,1267659,231354
10,1384740,304427
5,1459503,324718
