RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,786491,1463167,8513868,54028,924457.8,91880.59,,,,48629.47
100,1,1487,2105.428,3.194,16,157.140,5.366,,,,
100,2,981,1287.075,1.190,,,,,,,
100,3,1418,1881.164,2.699,27,252.736,1.027,,,,
100,4,1495,1878.063,2.430,,,,,,,
90,0,786563,1066483,1599274,8,232.795,27.742,16,445214.3,41765115,218367.6
90,1,892,1249.373,3.585,16,156.095,5.905,,,,
90,2,225,499.039,5.380,,,,,,,
90,3,713,963.509,3.136,,,,,,,
90,4,467,582.337,1.057,,,,,,,
80,0,786493,1072190,8711818,8,173.497,83.215,14,341633.3,47413145,220546.1
80,1,1114,1389.360,2.360,,,,,,,
80,2,293,533.053,0.905,,,,,,,
80,3,560,748.715,2.726,,,,,,,
80,4,3857,4065.029,49.466,,,,,,,
70,0,786568,1080068,2147927,12,295.367,23.562,16,368815.0,45619803,223426.5
70,1,482,879.155,7.050,31,307.905,9.654,,,,
70,2,519,748.226,1.518,,,,,,,
70,3,3949,4455.753,44.669,,,,,,,
70,4,1616,2317.062,2.609,,,,,,,
60,0,995937,1743528,10458586,29,407.770,90.071,17,738721.2,1626610224,342106.7
60,1,1936,2345.839,1.991,,,,,,,
60,2,544,892.624,3.880,,,,,,,
60,3,2088,2882.127,203.738,9,91.825,2.150,,,,
60,4,1366,1801.430,3.476,16,156.265,6.551,,,,
50,0,1048872,1909701,10559045,75,1177.309,93.659,21,901041.3,488612930,371078.4
50,1,2417,2907.108,6.595,9,95.516,2.716,,,,
50,2,645,1055.729,2.619,,,,,,,
50,3,1762,2357.532,1.076,,,,,,,
50,4,1410,1731.945,1.566,,,,,,,
40,0,1048912,1977295,3997314,18,223.106,33.849,11,253160.1,32726387,381605.5
40,1,685,861.384,2.300,,,,,,,
40,2,259,491.388,1.394,,,,,,,
40,3,891,1174.239,2.613,,,,,,,
40,4,4710,5414.088,592.940,,,,,,,
30,0,1048778,1966453,8576400,18,281.011,67.591,11,320376.5,87723408,383916.4
30,1,1609,2235.670,3.418,,,,,,,
30,2,440,1141.778,12.867,29,282.747,7.621,,,,
30,3,2313,3345.106,14.313,,,,,,,
30,4,1350,1784.824,2.686,8,78.618,2.837,,,,
20,0,1048725,1981932,6540327,18,252.076,55.077,7,169623.5,34677242,379587.9
20,1,1053,1471.424,4.113,16,178.460,21.649,,,,
20,2,701,1144.011,4.407,,,,,,,
20,3,2652,3386.048,11.295,,,,,,,
20,4,1855,2403.869,2.004,,,,,,,
10,0,1048727,1975666,6702515,18,245.437,49.780,3,59391.94,1198643,377108.0
10,1,1031,1491.604,3.863,32,293.251,0.518,,,,
10,2,428,780.662,3.297,,,,,,,
10,3,637,906.116,2.129,,,,,,,
10,4,321,458.270,5.929,,,,,,,
5,0,1048724,1977920,124448632,18,205.688,39.848,1,7331.206,0.000,375498.0
5,1,1726,2076.770,1.562,,,,,,,
5,2,502,1041.997,6.177,16,150.534,1.594,,,,
5,3,2344,3199.798,8.747,,,,,,,
5,4,1008,1224.361,1.826,,,,,,,
