RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,100623,87845.79,3085.800,,,,,,,10694.08,,,,100623,19519.14,1788.513,5064.523,,45.973
100,1,843,1060.708,2.673,,,,,,,,,,,843,28.952,0.000,,,
100,2,435,685.062,1.942,,,,,,,,,,,435,29.372,0.084,,,
100,3,282,374.690,2.209,,,,,,,,,,,282,10.575,0.000,,,
100,4,591,638.462,2.753,,,,,,,,,,,591,20.732,0.000,,,
90,0,121961,214025.2,939800.9,834,10289.72,407.768,1,13972.70,0.000,53584.93,30388,49543.99,11850.44,121961,64050.16,629080.0,46739.27,14893.54,120.243
90,1,1361,1801.190,1.306,,,,,,,,,,,1361,48.377,0.000,,,
90,2,508,785.996,1.502,,,,,,,,,,,508,28.697,0.001,,,
90,3,2166,3023.322,29.504,8,62.920,2.346,,,,,8,0.420,0.000,2166,83.913,0.003,,5.813,
90,4,1231,1639.240,1.458,,,,,,,,,,,1231,42.956,0.000,,,
80,0,131521,262553.7,641214.6,3803,38768.93,1591.214,2,36304.30,32997868,64076.44,37104,52776.47,30199.15,131521,75316.63,425508.5,56760.47,19334.11,149.556
80,1,1236,1588.123,1.242,,,,,,,,,,,1236,43.502,0.000,,,
80,2,569,832.449,0.902,,,,,,,,,,,569,29.711,0.001,,,
80,3,3024,3846.782,128.508,,,,,,,,,,,3024,142.023,2.962,,,
80,4,1555,2208.056,2.902,16,114.649,3.260,,,,,16,0.540,0.000,1555,56.088,0.000,,7.929,
70,0,133055,283240.8,370837.4,4568,40388.20,635.846,3,51610.38,9434700,79742.69,37507,49616.83,30157.22,133055,91397.93,275451.1,72051.35,24416.68,101.959
70,1,2148,2824.656,23.946,,,,,,,,,,,2148,90.912,1.522,,,
70,2,688,1190.051,3.499,16,112.778,2.342,,,,,16,0.592,0.000,688,33.945,0.001,,6.535,
70,3,1868,2559.304,2.317,8,64.264,3.223,,,,,9,0.282,0.000,1868,71.409,0.000,,3.818,
70,4,795,1066.795,2.032,,,,,,,,,,,795,28.667,0.000,,,
60,0,138535,306578.0,816992.2,6553,53711.83,442.337,4,65000.56,17474357,85313.65,41781,49640.22,42954.91,138535,97552.27,617122.7,76958.04,28169.58,107.054
60,1,1401,2024.465,1.941,16,114.199,3.529,,,,,16,0.504,0.000,1401,49.123,0.000,,8.101,
60,2,677,1139.428,2.158,,,,,,,,,,,677,34.379,0.001,,,
60,3,1829,2634.948,1.185,,,,,,,,,,,1829,75.186,0.000,,,
60,4,1246,1675.475,3.001,,,,,,,,,,,1246,73.283,0.656,,,
50,0,184971,529472.4,7194333,26388,240849.9,78833.91,4,52322.21,9928320,94162.76,64393,46835.69,72659.63,184971,110512.0,4583522,82838.15,37400.64,106.370
50,1,1244,1573.768,2.484,,,,,,,,,,,1244,48.367,0.000,,,
50,2,462,941.187,4.516,16,112.815,2.199,,,,,16,0.539,0.000,462,29.119,0.001,,5.908,
50,3,1413,1953.552,2.432,,,,,,,,,,,1413,55.026,0.000,,,
50,4,973,1422.747,2.076,8,61.023,2.749,,,,,9,0.331,0.000,973,55.866,0.243,,4.924,
