RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99317,122396.2,3770.783,,,,,,,
100,1,1650,2178.234,1.443,,,,,,,
100,2,1618,2505.929,1.166,,,,,,,
100,3,6584,9692.738,248.753,,,,,,,
100,4,4682,7380.109,112.870,,,,,,,
90,0,116493,215090.0,34197.79,11226,78579.12,1684.542,3,77928.07,259819259,
90,1,20336,111373.7,6147.088,14038,94134.54,562.801,1,29638.09,0.000,
90,2,27186,120082.7,45158.99,15029,100102.1,1077.252,1,23499.75,0.000,
90,3,5258,8263.491,24.670,,,,,,,
90,4,5342,8385.395,26.657,,,,,,,
80,0,119689,245856.3,75237.70,15211,107088.3,1311.843,4,91356.38,43192601,
80,1,23961,131982.8,4087.418,16626,112910.0,2492.669,,,,
80,2,22251,123110.4,8222.530,15551,104365.0,2366.421,,,,
80,3,5523,8462.069,125.881,,,,,,,
80,4,5011,7705.614,16.453,,,,,,,
70,0,119861,267783.1,31832.94,18305,125707.1,122632.3,6,130617.3,73412478,
70,1,26677,159736.7,4854.910,20158,135935.2,2180.007,1,13531.29,0.000,
70,2,37424,158618.8,88889.13,19488,131691.9,3392.821,1,15281.01,0.000,
70,3,5468,9137.594,17.961,,,,,,,
70,4,7120,11223.08,31.578,,,,,,,
60,0,123713,282066.9,83817.23,20278,138438.8,2360.713,7,116942.5,64213955,
60,1,28325,176168.0,4985.952,22576,152018.7,2745.454,1,25120.15,0.000,
60,2,48244,180011.1,13332.37,21209,145087.5,2495.055,,,,
60,3,6932,11168.74,138.593,4,52.087,194.260,,,,
60,4,8004,12300.77,27.446,,,,,,,
50,0,146528,321804.3,61668.88,23288,165107.7,11563.45,7,145401.8,213627103,
50,1,65363,217437.7,32294.73,24877,172917.8,35488.81,2,29144.88,62256596,
50,2,62828,203424.6,393741.9,23155,158710.8,2783.377,2,33067.01,200620861,
50,3,6791,10721.65,26.708,,,,,,,
50,4,7512,12120.12,239.635,,,,,,,
40,0,399023,840277.5,8886166,64367,471316.0,33197.19,21,401020.6,59021271,
40,1,288282,616370.8,410710.1,52024,387774.1,99558.42,20,435536.4,96556111,
40,2,279149,699347.5,4147041,64901,466744.0,26579.95,13,261051.9,44049336,
40,3,9323,14519.28,150.101,,,,,,,
40,4,7516,11796.62,169.337,,,,,,,
30,0,445855,1016875,1091660,82924,590746.9,1861930,36,694400.4,65464102,
30,1,325888,865667.5,1722683,77521,567487.1,148100.0,20,341869.0,26366072,
30,2,310792,779543.8,807924.6,68330,500744.9,301519.9,25,464028.1,14890683,
30,3,8491,13416.71,40.720,,,,,,,
30,4,10128,15672.43,46.881,,,,,,,
20,0,455494,1040946,1610571,83696,604353.1,30420.41,37,614691.1,56289315,
20,1,334010,840566.2,3064234,73474,541658.9,26649.45,31,483808.1,32029679,
20,2,333163,835586.2,701397.9,73485,538528.1,80111.54,27,413977.5,17664225,
20,3,8306,13046.39,533.167,,,,,,,
20,4,8719,13069.65,50.905,,,,,,,
10,0,504753,1256208,1799918,98868,703424.1,44691.55,52,643341.6,10340011,
10,1,379541,1058362,1158811,88799,646715.5,37595.62,38,524587.1,19892511,
10,2,377068,1041553,646050.0,88039,635138.3,52499.12,46,610372.5,14374969,
10,3,7128,11145.19,26.298,,,,,,,
10,4,9252,13604.00,42.543,,,,,,,
5,0,470544,1350508,2920601,99845,755954.8,711302.5,16,157898.1,8324202,
5,1,343309,1142612,1075360,87973,683614.3,45769.45,4,30481.66,581466.9,
5,2,346149,1140579,1243995,88057,681176.8,115716.8,4,30665.96,2352967,
5,3,5943,9143.277,65.201,,,,,,,
5,4,6853,10349.98,22.338,,,,,,,
