RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100845,0
90,112995,967
80,124964,3183
70,123026,4813
60,127893,6918
50,197698,31022
40,728170,23524
30,1344096,592
20,1347413,74
