RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679148,74
90,693500,79
80,696588,474
70,718194,2055
60,783851,17305
50,895489,9217
40,1036134,12627
30,1198124,16659
20,1305687,4304
10,1443597,2731
5,1517329,3875
