RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.90,0.10,0:04.01,0,104760,0,0
90,3.88,0.23,0:04.11,5109,121404,26662,16978
80,3.82,0.31,0:04.13,4077,156836,63017,54564
70,3.74,0.36,0:04.11,4769,172440,74476,72724
60,3.71,0.39,0:04.10,3857,178042,75404,78375
50,3.75,0.49,0:04.24,15534,196328,91511,91489
40,3.91,1.30,0:05.23,65005,429116,236501,225670
30,4.38,1.89,0:06.29,19990,1269882,651215,673345
20,4.25,2.25,0:06.52,33023,1295426,681998,742728
10,4.70,3.96,0:08.70,37743,2626104,1281383,1542835
5,4.62,4.06,0:08.71,36718,2629259,1282956,1613569
