RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100582,75474.29,1267.111,,,,,,,6500.892,,,
100,1,900,1176.348,3.845,,,,,,,,,,
100,2,233,429.084,3.023,,,,,,,,,,
100,3,3508,4041.076,23.693,,,,,,,,,,
100,4,2002,2587.763,1.950,,,,,,,,,,
90,0,141810,201471.0,657734.5,978,11003.38,304.330,1,14236.33,0.000,34070.05,49410,47225.90,53742.63
90,1,1282,1684.622,1.973,16,111.479,1.739,,,,,16,0.627,0.000
90,2,346,544.561,1.518,,,,,,,,,,
90,3,1530,1830.248,1.208,,,,,,,,,,
90,4,905,1222.476,3.775,,,,,,,,,,
80,0,157387,249863.1,595166.8,4020,40568.51,824.809,2,34467.56,5374720,42292.10,60995,45584.63,136331.9
80,1,278,254.675,0.431,,,,,,,,,,
80,2,571,843.447,1.397,,,,,,,,,,
80,3,1896,2415.728,1.922,,,,,,,,,,
80,4,2104,2753.223,79.884,,,,,,,,,,
70,0,167449,269468.8,638984.1,4312,38025.84,1135.682,3,57312.38,25010590,49778.95,71276,46226.94,38067.91
70,1,1979,2411.808,1.510,,,,,,,,,,
70,2,134,327.576,1.852,,,,,,,,,,
70,3,1298,1649.607,2.097,,,,,,,,,,
70,4,1501,2013.140,2.450,,,,,,,,,,
60,0,175567,280644.5,350231.1,5586,43435.62,1363.194,4,70449.04,5035563,54973.82,78070,43848.56,544313.8
60,1,2251,5168.981,5243.324,,,,,,,,,,
60,2,1034,1572.310,2.739,30,213.574,6.856,,,,,30,1.186,0.000
60,3,4057,4660.378,34.307,,,,,,,,,,
60,4,2120,2801.664,59.984,,,,,,,,,,
50,0,225324,496158.6,463077.3,24908,222335.6,17736.63,4,76801.67,37647604,59370.34,105589,46069.24,73119.60
50,1,1639,2162.537,1.862,8,60.921,2.805,,,,,8,0.322,0.000
50,2,542,939.172,5.798,,,,,,,,,,
50,3,2993,3464.506,133.101,,,,,,,,,,
50,4,2536,3300.305,8.172,,,,,,,,,,
40,0,1118767,1579618,916407.4,16196,200316.9,244029.2,4,67834.56,7263702,415547.0,598853,169072.3,992663.2
40,1,1189,1380.822,2.748,,,,,,,,,,
40,2,516,872.952,0.633,,,,,,,,,,
40,3,5084,5942.286,2991.577,,,,,,,,,,
40,4,2588,3641.003,5.195,,,,,,,,,,
30,0,1382222,1939379,5464139,2586,81440.87,3003.216,4,71847.39,25932112,562022.1,773288,285610.3,2379052
30,1,2503,3197.653,7.090,,,,,,,,,,
30,2,234,592.577,2.832,,,,,,,,,,
30,3,2436,3361.242,83.137,,,,,,,,,,
30,4,1492,2111.833,2.625,30,204.086,1.149,,,,,30,1.157,0.000
20,0,1382736,1877262,3287994,31,1680.299,5986.119,4,74331.79,7732027,566615.5,777257,303053.3,3388971
20,1,2681,3435.773,5.926,,,,,,,,,,
20,2,206,511.043,2.536,,,,,,,,,,
20,3,3102,3829.172,16.817,,,,,,,,,,
20,4,1507,1964.362,2.810,,,,,,,,,,
10,0,1392694,1880285,15543907,3179,42417.88,3110.452,6,64024.03,3358686,566156.0,780784,268136.6,2621199
10,1,2179,2876.524,25.270,,,,,,,,,,
10,2,921,1301.263,1.447,,,,,,,,,,
10,3,2951,3841.039,104.428,,,,,,,,,,
10,4,2278,2905.579,11.624,,,,,,,,,,
5,0,1894328,3085748,6316528,75082,694629.3,205713.4,28,67575.90,387726.1,801847.2,1211147,260284.3,2224213
5,1,1422,1497.788,1.245,,,,,,,,,,
5,2,290,711.388,3.787,,,,,,,,,,
5,3,4851,7504.854,125.701,16,116.773,2.401,,,,,16,0.897,0.000
5,4,3579,4503.718,4.989,37,255.286,0.833,,,,,37,1.368,0.000
