RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,647876,3381
90,1049122,524195
80,1049139,524182
70,1049127,524251
60,1049139,524221
50,1049146,524279
40,1049156,524219
30,1049179,524216
20,1049178,523877
10,1049169,524149
5,1049181,524171
