RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786885,6515
90,787449,35902
80,787349,33851
70,787190,33003
60,997109,73128
50,1049304,81819
40,1049248,81439
30,1049250,81141
20,1049358,83377
