RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,525313,590620.4,75227.84,17,262.107,130.108,,,,
100,1,428,778.237,7.449,2,49.257,704.663,,,,
100,2,342,559.198,1.641,,,,,,,
100,3,452,733.652,1.299,,,,,,,
100,4,409,669.156,1.755,,,,,,,
90,0,786597,1045701,1664743,35442,254401.6,2110.690,50,827891.2,72048804,
90,1,573,1042.571,5.567,7,76.232,175.923,,,,
90,2,352,614.773,3.935,4,32.693,12.190,,,,
90,3,508,787.847,1.805,,,,,,,
90,4,399,623.580,0.891,,,,,,,
80,0,786563,1066942,513359.3,35472,254646.2,978.930,50,856055.4,62439357,
80,1,441,831.723,3.241,3,23.007,12.501,,,,
80,2,297,536.502,3.710,,,,,,,
80,3,368,515.853,1.558,,,,,,,
80,4,438,782.653,1.480,,,,,,,
70,0,786605,1064471,2354798,35362,253831.3,6348.623,54,1101869,178152871,
70,1,302,538.298,1.768,,,,,,,
70,2,128,258.279,10.102,3,39.044,158.632,,,,
70,3,142,335.221,8.426,24,144.348,2.036,,,,
70,4,442,705.460,3.476,3,43.449,230.112,,,,
60,0,995546,1429151,837708.3,77579,497059.7,13662.61,32,1174491,1804854461,
60,1,369,697.611,5.234,,,,,,,
60,2,206,327.442,1.647,,,,,,,
60,3,569,963.718,1.588,,,,,,,
60,4,278,394.910,1.419,,,,,,,
50,0,1048652,1469517,1070628,88395,557428.4,17998.80,61,1054821,160308915,
50,1,188,375.290,14.560,1,42.598,0.000,,,,
50,2,131,220.339,0.972,,,,,,,
50,3,73,89.146,0.739,,,,,,,
50,4,490,930.309,2.032,,,,,,,
40,0,1048764,1525188,1697732,89203,563967.8,6773.564,55,1024225,109231933,
40,1,310,541.921,1.457,,,,,,,
40,2,225,414.203,5.264,,,,,,,
40,3,390,596.339,1.743,,,,,,,
40,4,339,625.497,3.691,,,,,,,
30,0,1048723,1511530,1776953,88593,561178.6,10964.05,43,1032050,131058644,
30,1,618,1146.672,3.511,,,,,,,
30,2,312,528.970,1.649,,,,,,,
30,3,364,649.882,1.150,,,,,,,
30,4,142,202.029,2.763,,,,,,,
20,0,1048777,1568631,1071344,92951,586284.2,8568.659,52,834628.3,71612461,
20,1,388,611.202,1.061,,,,,,,
20,2,353,620.776,2.915,,,,,,,
20,3,158,251.910,0.943,,,,,,,
20,4,173,191.619,2.523,,,,,,,
10,0,1048653,1563015,2709185,88888,564897.3,7788.902,54,946034.9,66709064,
10,1,101,269.998,23.186,4,55.146,212.727,,,,
10,2,117,213.285,1.844,,,,,,,
10,3,161,268.948,2.547,,,,,,,
10,4,284,461.409,1.710,,,,,,,
5,0,1048726,1568964,304792034,93422,588797.8,101451.0,38,896623.8,8344714,
5,1,410,758.495,1.636,,,,,,,
5,2,151,176.489,1.582,,,,,,,
5,3,76,108.719,0.874,,,,,,,
5,4,133,172.660,0.602,,,,,,,
