RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.19,1.53,0:04.21,32300,754265,283541,254379
90,2.29,1.50,0:04.28,32388,754177,344475,254887
80,2.44,1.45,0:04.32,32777,753788,411629,283463
70,2.39,1.54,0:04.39,32775,753797,464234,284244
60,2.48,2.53,0:05.39,84489,915651,564559,503045
50,2.45,2.62,0:05.39,80188,968540,565343,548762
40,2.52,2.33,0:05.17,71289,977441,565527,559392
30,2.56,2.37,0:05.18,77156,971572,565587,563143
20,2.64,2.35,0:05.21,86501,962227,565584,563124
10,2.56,4.58,0:07.15,524309,524419,565588,563118
5,2.58,4.53,0:07.12,524309,524419,565588,563114
