RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,2237,2713.797,7.074,,,,,,,
100,9,2214,2662.265,10.768,,,,,,,
100,10,1974,2637.905,2.050,,,,,,,
100,11,3297,3795.855,12.900,,,,,,,
100,12,1623,2288.775,4.361,15,108.888,68.095,,,,
100,13,2077,2638.328,403.947,,,,,,,
100,14,308,688.406,3.918,,,,,,,
100,15,4127,4640.579,13.926,35,213.942,17.408,,,,
100,16,,,,,,,,,,
100,17,721,1299.826,4.351,,,,,,,
100,18,993,1748.116,6.356,,,,,,,
100,19,1064,1719.520,1.783,,,,,,,
90,8,3490,4499.780,6.737,,,,,,,
90,9,1564,2042.084,2.089,,,,,,,
90,10,1684,2295.848,3.504,,,,,,,
90,11,1498,1830.124,2.430,,,,,,,
90,12,1722,2165.598,2.607,,,,,,,
90,13,1190,1417.032,0.851,,,,,,,
90,14,1158,1520.688,1.189,,,,,,,
90,15,4649,4858.988,611.344,,,,,,,
90,16,,,,,,,,,,
90,17,610,983.753,2.108,,,,,,,
90,18,692,1193.067,2.054,,,,,,,
90,19,358,546.316,1.428,,,,,,,
80,8,1459,1908.509,1.654,,,,,,,
80,9,2364,2977.186,7.363,,,,,,,
80,10,2596,3370.613,4.221,,,,,,,
80,11,2980,3594.187,69.211,,,,,,,
80,12,2101,2482.402,82.531,,,,,,,
80,13,1372,1773.627,2.028,,,,,,,
80,14,3105,3600.184,6.231,,,,,,,
80,15,5397,5566.567,28.152,,,,,,,
80,16,,,,,,,,,,
80,17,332,493.908,1.407,,,,,,,
80,18,470,996.262,11.200,35,238.314,10.709,,,,
80,19,166,248.984,2.069,,,,,,,
70,8,1845,2458.253,3.553,,,,,,,
70,9,3009,3820.199,43.715,,,,,,,
70,10,2354,2999.131,9.761,,,,,,,
70,11,1495,1806.248,1.552,,,,,,,
70,12,1963,2383.670,1.109,,,,,,,
70,13,2429,3434.616,16.914,35,241.401,63.325,,,,
70,14,464,849.214,5.651,3,47.377,306.569,,,,
70,15,4409,4860.731,30.390,,,,,,,
70,16,166,259.595,0.521,,,,,,,
70,17,364,631.161,1.710,,,,,,,
70,18,820,1351.870,2.983,,,,,,,
70,19,208,353.491,2.722,,,,,,,
60,8,3159,3947.405,14.337,,,,,,,
