RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,470947,70
90,470977,76
80,477375,396
70,480430,923
60,537112,16810
50,626390,5513
40,713362,6756
30,798188,15899
20,860736,2281
10,953263,1637
5,1014523,3385
