RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.65,0.67,0:06.33,92,678690,1467,559
90,5.62,0.78,0:06.41,1533,687865,54150,13490
80,5.63,0.92,0:06.56,1817,689730,144239,15474
70,5.65,1.25,0:06.92,7852,705903,201134,32671
60,5.67,2.09,0:07.77,46055,733359,306547,78220
50,5.88,2.77,0:08.67,76842,814071,377510,149682
40,5.83,4.06,0:09.92,132021,890060,502403,310598
30,5.91,5.05,0:11.04,190678,975554,559282,465548
20,6.07,5.29,0:11.52,199415,1057249,670160,595079
10,6.15,6.01,0:12.43,241907,1130828,712819,755016
5,6.90,6.01,0:13.21,238092,1205236,772576,845503
