RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.88,0.11,0:04.00,0,104760,0,0
90,3.91,0.17,0:04.09,5060,121311,26411,16881
80,3.75,0.37,0:04.13,4213,156529,63227,54557
70,3.76,0.34,0:04.10,4743,172464,74479,72445
60,3.70,0.38,0:04.08,4030,177812,75375,78428
50,3.70,0.52,0:04.24,16202,197118,92288,92208
40,3.97,1.23,0:05.22,66738,421803,233461,224417
30,4.22,2.05,0:06.28,19019,1269572,649886,670884
20,4.29,2.18,0:06.49,32451,1294794,681752,741672
10,4.66,3.99,0:08.70,37615,2626427,1281375,1543572
5,4.63,4.03,0:08.69,36713,2629044,1282846,1613553
