RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104886,79609.71,6309.551,,,,,,,6673.039,,,
100,1,1883,2430.391,2.305,,,,,,,,,,
100,2,576,794.092,3.354,,,,,,,,,,
100,3,1240,1599.153,2.003,,,,,,,,,,
100,4,1547,2094.903,4.017,,,,,,,,,,
90,0,126691,147927.8,804995.3,5060,42965.45,418.986,1,13757.56,0.000,14839.97,18925,661.275,10.679
90,1,1300,1631.788,1.693,,,,,,,,,,
90,2,775,1131.195,1.415,,,,,,,,,,
90,3,1278,1523.271,1.725,,,,,,,,,,
90,4,3854,4477.123,55.900,31,216.482,4.182,,,,,31,1.080,0.000
80,0,160736,197800.0,284088.4,4213,33237.03,2909.139,2,36229.70,29755289,41968.61,53297,1831.835,79.475
80,1,1580,1951.647,1.964,,,,,,,,,,
80,2,492,841.919,2.471,15,107.839,1.783,,,,,15,0.579,0.000
80,3,1883,2256.803,1.509,,,,,,,,,,
80,4,779,1200.383,4.065,33,230.609,3.324,,,,,33,1.221,0.000
70,0,177289,231254.4,1101432,4751,41193.41,1845.430,3,55016.36,13537321,54426.73,69794,2883.056,4921.324
70,1,1279,1647.968,2.379,,,,,,,,,,
70,2,253,527.358,5.119,,,,,,,,,,
70,3,2193,2549.586,68.624,,,,,,,,,,
70,4,973,1499.828,3.213,31,205.001,0.499,,,,,32,1.095,0.000
60,0,181767,239234.5,362354.0,4030,37866.73,731.906,3,56828.00,17030927,57587.10,73700,2700.285,261.306
60,1,2061,2595.676,1.828,,,,,,,,,,
60,2,545,792.655,1.116,,,,,,,,,,
60,3,1581,2140.269,2.729,,,,,,,,,,
60,4,915,1262.647,4.020,,,,,,,,,,
50,0,213486,359676.8,569860.9,16202,130217.0,20616.21,4,60032.53,21958204,59724.78,89877,9422.421,21220.01
50,1,1645,2039.930,1.231,,,,,,,,,,
50,2,310,537.036,2.212,,,,,,,,,,
50,3,2122,2482.326,28.150,,,,,,,,,,
50,4,1522,1935.419,1.485,,,,,,,,,,
40,0,488729,1031596,1815364,66738,562212.0,16813966,3,52555.15,9142250,124762.7,236097,19400.45,122871.9
40,1,1523,1847.577,1.015,,,,,,,,,,
40,2,395,696.386,2.055,,,,,,,,,,
40,3,4627,5155.912,42.912,,,,,,,,,,
40,4,2155,3174.637,36.524,16,116.437,2.559,,,,,16,0.605,0.000
30,0,1288516,1517057,1628819,19019,200475.3,57603.30,3,50342.38,23576048,457038.0,667826,33414.91,365947.2
30,1,2273,2874.019,14.183,,,,,,,,,,
30,2,809,1285.068,2.730,,,,,,,,,,
30,3,2264,3107.289,22.047,,,,,,,,,,
30,4,574,737.559,2.024,,,,,,,,,,
20,0,1327242,1671278,3296797,32451,297821.5,101948.4,4,67167.26,4577628,478064.5,695348,37302.79,398002.4
20,1,2716,3460.276,4.264,,,,,,,,,,
20,2,760,1081.433,1.560,,,,,,,,,,
20,3,3927,5350.281,8.383,,,,,,,,,,
20,4,1478,1693.000,1.715,,,,,,,,,,
10,0,2664188,3204933,3624222,37615,294700.3,31655.10,6,63866.26,8559727,1052243,1515351,101041.4,62215078
10,1,3623,4880.101,103.807,,,,,,,,,,
10,2,1263,1898.013,3.399,,,,,,,,,,
10,3,6132,9137.541,24.810,,,,,,,,,,
10,4,3396,4375.254,9.032,,,,,,,,,,
5,0,2665945,3196363,2535876,36713,271017.5,11392.51,23,57963.48,493247.8,1070633,1514501,85852.78,1520716
5,1,1048,1307.269,2.367,,,,,,,,,,
5,2,640,1157.444,2.497,,,,,,,,,,
5,3,8008,9631.115,129.153,,,,,,,,,,
5,4,3985,5365.245,14.200,,,,,,,,,,
