RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.13,0:01.61,0,100476,0,0
90,4.07,0.34,0:01.78,1194,140495,44538,41644
80,4.13,0.38,0:01.82,2287,151296,57714,52348
70,4.14,0.43,0:01.85,2389,161778,72750,63554
60,4.22,0.41,0:01.88,4458,169471,75604,72689
50,4.85,0.63,0:02.16,25978,207787,105690,100484
40,5.27,2.08,0:02.83,12193,962687,480293,463331
30,5.18,3.27,0:03.24,8784,1335325,685502,731137
20,5.21,3.24,0:03.30,217,1376937,706624,768018
10,5.45,3.34,0:03.41,121,1382602,709360,775037
5,6.00,3.66,0:03.97,4650,1389494,718133,784454
