RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1446009,1196305,5849016,,,,,,,88610.31,,,,1446009,206396.1,413585.9,,,
100,1,1685,2281.642,1.641,,,,,,,,,,,1685,58.182,0.000,,,
100,2,1964,2681.338,2.358,,,,,,,,,,,1964,84.986,0.144,,,
100,3,1729,2436.383,4.494,,,,,,,,,,,1729,60.684,0.000,,,
100,4,1187,1648.915,3.819,,,,,,,,,,,1187,58.651,0.189,,,
90,0,1451898,1248119,895111.8,3225,20513.04,10.027,12,103408.9,4006002,92707.66,3225,98.951,0.000,1451898,211839.5,234374.9,,,
90,1,1164,1383.546,3.312,,,,,,,,,,,1164,57.732,0.225,,,
90,2,5540,7463.283,457.721,,,,,,,,,,,5540,307.174,10.063,,,
90,3,2169,3466.114,274.525,16,105.859,3.465,,,,,16,0.513,0.000,2169,78.030,0.006,,,
90,4,2283,3274.252,17.541,34,223.086,4.738,,,,,34,1.107,0.000,2283,77.657,0.001,,,
80,0,1477572,1293519,607658.9,3260,20659.15,8.545,25,165410.5,5270490,95649.65,16089,822.661,115.292,1477572,219131.2,271626.9,,,
80,1,1543,2039.250,2.263,,,,,,,,,,,1543,53.538,0.000,,,
80,2,1338,2561.106,8.842,,,,,,,,,,,1338,64.853,0.027,,,
80,3,647,963.726,3.897,,,,,,,,,,,647,27.799,0.000,,,
80,4,5627,6895.478,146.879,,,,,,,,,,,5627,258.721,1.940,,,
70,0,1788226,1956092,10086472,53874,348729.4,4916.188,46,320448.4,8532702,165589.3,199694,9942.260,36505.11,1788226,321492.4,3232329,,,
70,1,2038,2905.733,2.048,9,66.804,2.160,,,,,10,0.369,0.000,2038,73.681,0.000,,,
70,2,2865,4778.418,9.275,,,,,,,,,,,2865,129.674,0.226,,,
70,3,3003,4135.241,45.763,16,104.232,1.791,,,,,16,0.520,0.000,3003,106.718,0.006,,,
70,4,1939,2581.416,1.827,,,,,,,,,,,1939,71.110,0.000,,,
60,0,2414358,2865645,14471116,86021,576331.8,11854.61,88,504868.2,3690114,353132.6,597100,20520.15,15215.62,2414358,568592.9,631304.9,,,
60,1,3305,4913.924,10.725,,,,,,,,,,,3305,120.272,0.001,,,
60,2,3087,6902.496,100.632,,,,,,,,,,,3087,206.300,2.705,,,
60,3,3729,4987.503,25.144,8,54.960,2.194,,,,,8,0.299,0.000,3729,131.397,0.004,,,
60,4,2839,3922.441,4.519,29,175.840,0.346,,,,,29,0.935,0.000,2839,102.775,0.000,,,
50,0,3164989,5039809,2205225,212251,1425926,839448.7,99,618723.2,2237393,834912.0,1356421,46293.51,65325.83,3164989,1122553,822899.9,,,
50,1,7667,9623.504,138.132,,,,,,,,,,,7667,350.416,2.110,,,
50,2,4218,10301.49,307.060,,,,,,,,,,,4218,250.118,6.205,,,
50,3,4305,5996.878,30.598,,,,,,,,,,,4305,154.538,0.004,,,
50,4,3482,4566.766,6.294,,,,,,,,,,,3482,163.844,0.550,,,
40,0,7354774,12618854,208333.2,296507,2143569,362001.8,168,1054662,2614484,3297892,4398064,170349.9,1365856,7354774,4020127,5564400,,,
40,1,7296,9274.580,65.896,,,,,,,,,,,7296,307.935,3.469,,,
40,2,5092,13998.20,2274.015,,,,,,,,,,,5092,315.726,18.266,,,
40,3,4716,6089.451,41.387,,,,,,,,,,,4716,177.013,0.007,,,
40,4,2249,2881.101,8.367,,,,,,,,,,,2249,82.855,0.002,,,
30,0,8886038,16746547,980742.7,332405,2363730,2947693,114,697833.8,4541819,5146215,6991976,239558.3,1175870,8886038,6009514,91139.29,,,
30,1,22085,25882.84,1383.805,,,,,,,,,,,22085,1092.185,29.784,,,
30,2,9555,29006.53,2083.764,36,233.793,2.718,,,,,36,1.288,0.000,9555,594.858,12.190,,,
30,3,7717,10595.48,28.235,,,,,,,,,,,7717,308.353,0.977,,,
30,4,10731,14613.84,204.093,,,,,,,,,,,10731,385.569,0.006,,,
20,0,9981106,18736266,35941597,284345,1970502,241154.2,89,619445.5,6635427,6411969,8431046,287051.1,1218682,9981106,7382968,30181530,,,
20,1,2,5.597,0.554,,,,,,,,,,,2,0.113,0.000,,,
20,2,11065,30846.27,855.481,,,,,,,,,,,11065,600.285,5.564,,,
20,3,10473,14031.67,79.793,,,,,,,,,,,10473,404.349,2.107,,,
20,4,13729,18042.87,80.402,,,,,,,,,,,13729,549.734,2.708,,,
10,0,11190073,19344481,2384581,29140,191414.4,1690.812,36,228995.4,2559428,7601078,9741100,332946.3,1731900,11190073,8677455,1579238,,,
10,1,24320,28580.55,1331.531,,,,,,,,,,,24320,1326.454,44.489,,,
10,2,11484,34178.46,724.209,,,,,,,,,,,11484,626.852,2.177,,,
10,3,8851,11685.09,102.694,,,,,,,,,,,8851,316.920,0.013,,,
10,4,13320,17545.73,241.921,,,,,,,,,,,13320,508.556,4.698,,,
5,0,11627933,20211677,5399610,70493,535846.6,15459.54,13,84690.51,2333057,7846444,10179147,347260.4,2589319,11627933,8962442,13295411,,,
5,1,8498,10223.68,23.729,,,,,,,,,,,8498,317.616,0.569,,,
5,2,7755,20916.30,284709.7,,,,,,,,,,,7755,473.860,2127.074,,,
