RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446266,0
90,1452250,3283
80,1477891,3284
70,1788651,53931
60,2414881,86074
50,3165245,212268
40,7357433,296565
30,8886165,332466
20,9981324,284398
10,11190273,29196
5,11628333,70553
