RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678252,519929.0,90571.80,20,176.934,15.725,,,,45581.03,747,22.047,0.000
100,1,2408,3089.390,10.932,,,,,,,,,,
100,2,702,1083.706,1.977,,,,,,,,,,
100,3,2912,3337.524,3.405,,,,,,,,,,
100,4,947,1286.326,3.172,18,121.373,0.755,,,,,20,0.824,0.000
90,0,689586,542836.0,150119.9,30,350.222,47.757,,,,51912.16,13355,4046.642,58.816
90,1,1877,2353.620,2.230,,,,,,,,,,
90,2,338,643.016,2.318,,,,,,,,,,
90,3,1158,1462.792,2.278,,,,,,,,,,
90,4,1059,1348.653,2.562,,,,,,,,,,
80,0,689472,546967.2,116832.8,26,251.426,37.439,,,,51620.82,13238,3781.456,42.133
80,1,2418,2928.004,7.844,,,,,,,,,,
80,2,496,939.987,4.061,,,,,,,,,,
80,3,1346,1890.315,4.395,16,112.223,2.861,,,,,16,0.575,0.000
80,4,6153,7035.958,80.360,,,,,,,,,,
70,0,699833,579224.7,426610.1,68,1918.453,1152.445,5,77324.53,5182558,59433.67,24595,9258.882,1353.141
70,1,1739,2134.595,2.043,,,,,,,,,,
70,2,473,928.092,3.918,16,113.498,3.107,,,,,16,0.618,0.000
70,3,2246,2843.849,15.794,,,,,,,,,,
70,4,1472,1858.898,1.702,8,61.632,3.521,,,,,9,0.367,0.000
60,0,763117,943574.5,7514452,21756,269040.8,55818.52,5,82752.37,6267696,94201.76,87312,8485.990,1610.037
60,1,4198,4805.135,182.322,,,,,,,,,,
60,2,967,1376.610,4.740,,,,,,,,,,
60,3,3247,4442.091,11.263,16,117.222,2.705,,,,,16,0.832,0.000
60,4,3144,4188.991,31.153,,,,,,,,,,
50,0,845040,1045120,4824557,11710,178522.1,6493.117,7,106345.6,26047184,170356.2,170790,27609.58,73377.30
50,1,1479,1986.969,3.177,,,,,,,,,,
50,2,981,1434.233,1.334,,,,,,,,,,
50,3,6893,7976.565,1444.974,,,,,,,,,,
50,4,3407,4459.206,6.606,,,,,,,,,,
40,0,985196,1298175,4663112,11791,153316.4,11002.84,9,135954.5,38408492,267670.9,320737,73223.30,305733.2
40,1,1566,1794.962,1.891,,,,,,,,,,
40,2,603,1008.069,0.980,,,,,,,,,,
40,3,5785,6889.567,89.140,,,,,,,,,,
40,4,4054,5291.456,19.615,,,,,,,,,,
30,0,1163309,1834642,6609460,23554,285104.2,105749.2,6,88177.10,66518478,395541.0,507359,169158.3,1898386
30,1,3913,4904.283,12.994,,,,,,,,,,
30,2,919,1330.348,2.533,,,,,,,,,,
30,3,3316,4233.105,9.548,,,,,,,,,,
30,4,1827,2412.175,4.286,,,,,,,,,,
20,0,1227064,1883951,534356.6,2436,38661.19,930.198,7,73470.02,14536115,473356.8,593703,286817.4,1975342
20,1,1894,2340.598,2.338,,,,,,,,,,
20,2,658,1341.099,2.653,28,188.912,0.690,,,,,28,1.037,0.000
20,3,6446,8249.715,345.813,8,61.472,2.274,,,,,9,0.425,0.000
20,4,3715,5123.432,42.572,,,,,,,,,,
10,0,1375586,2150475,2714005,4595,74487.19,1311.541,2,25345.14,158870463,582287.2,754537,262726.5,1845059
10,1,7847,8289.246,280.771,,,,,,,,,,
10,2,693,1389.357,3.253,16,119.778,3.946,,,,,16,0.605,0.000
10,3,5855,8512.021,18.091,,,,,,,,,,
10,4,3512,4510.151,6.250,,,,,,,,,,
5,0,1448975,2271017,10063684,4462,81548.68,2504.819,2,19103.16,6066947,630014.4,820728,250991.8,2974658
5,1,2435,3309.955,6.195,,,,,,,,,,
5,2,2379,3279.318,6.643,,,,,,,,,,
5,3,7176,10124.71,93.326,,,,,,,,,,
5,4,4056,4935.779,8.104,,,,,,,,,,
