RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100888,0
90,112973,2419
80,110312,866
70,110483,1395
60,105853,1568
50,140624,2284
40,705991,57135
30,667582,651
20,672050,90
10,775188,45740
5,842354,79972
