RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,100639,87660.66,8659.364,,,,,,,10205.65,,,,100639,18407.64,4723.249,,,
100,1,1521,2145.139,2.108,,,,,,,,,,,1521,54.255,0.000,,,
100,2,1452,1990.058,2.569,,,,,,,,,,,1452,50.708,0.000,,,
100,3,1176,1534.506,1.813,,,,,,,,,,,1176,41.323,0.000,,,
100,4,1226,1636.782,1.891,,,,,,,,,,,1226,57.204,0.178,,,
90,0,112681,165138.4,731962.5,2374,15958.11,8.497,2,16351.55,601523.5,60002.61,12009,377.065,0.025,112681,69528.40,709595.2,,,
90,1,1374,2101.955,4.388,14,94.084,2.637,,,,,16,0.602,0.000,1374,50.117,0.000,,,
90,2,731,912.048,1.579,,,,,,,,,,,731,24.215,0.000,,,
90,3,623,816.131,1.804,,,,,,,,,,,623,21.565,0.000,,,
90,4,848,1349.128,4.592,31,195.165,0.713,,,,,31,1.035,0.000,848,28.865,0.000,,,
80,0,109931,168167.1,289806.3,808,5776.142,3.914,4,34036.06,1246519,72492.42,9332,301.051,0.063,109931,81860.83,283037.8,,,
80,1,1859,2531.542,2.398,,,,,,,,,,,1859,79.815,0.126,,,
80,2,647,999.473,8.132,,,,,,,,,,,647,24.431,0.000,,,
80,3,849,1334.754,4.078,33,231.815,13.502,,,,,33,1.115,0.000,849,35.586,0.000,,,
80,4,2759,3400.394,15.431,,,,,,,,,,,2759,126.090,0.221,,,
70,0,110169,185800.9,267642.5,1340,9543.757,4.169,6,38897.08,3633278,83725.72,9514,294.873,0.122,110169,93378.58,262430.5,,,
70,1,1561,2111.291,2.077,,,,,,,,,,,1561,54.249,0.000,,,
70,2,1052,1692.572,4.024,,,,,,,,,,,1052,41.788,0.014,,,
70,3,1347,1833.643,1.753,,,,,,,,,,,1347,49.152,0.000,,,
70,4,875,1095.617,0.918,,,,,,,,,,,875,33.646,0.000,,,
60,0,105583,192314.0,482173.0,1511,10219.54,2.553,6,36452.10,1579637,90923.55,4874,160.920,0.003,105583,100451.3,474454.8,,,
60,1,1369,1893.678,2.100,,,,,,,,,,,1369,65.493,0.176,,,
60,2,876,1412.358,6.256,,,,,,,,,,,876,35.965,0.004,,,
60,3,762,1096.305,2.400,16,105.641,2.474,,,,,16,0.561,0.000,762,29.378,0.000,,,
60,4,743,1048.410,3.504,,,,,,,,,,,743,27.390,0.000,,,
50,0,140417,227698.4,550882.8,2230,15237.87,14.847,4,23320.41,190953.1,99484.07,21352,641.827,0.120,140417,111930.9,538820.9,,,
50,1,1650,2318.475,2.460,8,54.990,2.484,,,,,8,0.302,0.000,1650,58.651,0.000,,,
50,2,1211,1886.583,10.184,,,,,,,,,,,1211,46.817,0.002,,,
50,3,1850,2618.989,3.625,,,,,,,,,,,1850,66.173,0.000,,,
50,4,854,1342.399,4.041,30,199.381,4.405,,,,,30,1.011,0.000,854,30.046,0.000,,,
40,0,705796,1337332,3946723,57075,372256.3,7242.459,5,25408.99,244134.2,521864.2,111872,4444.530,702.106,705796,586483.0,3343697,,,
40,1,1262,1898.458,37.564,,,,,,,,,,,1262,45.854,0.000,,,
40,2,5253,8114.305,179.890,,,,,,,,,,,5253,350.123,6.749,,,
40,3,2940,4088.908,267.607,,,,,,,,,,,2940,100.472,0.027,,,
40,4,3072,3995.660,15.736,,,,,,,,,,,3072,105.792,0.002,,,
30,0,667198,1329303,22065131,596,4343.742,6.274,8,39756.26,2399513,895972.7,9537,518.813,13.626,667198,960113.1,20883774,,,
30,1,863,1126.398,0.813,,,,,,,,,,,863,30.679,0.000,,,
30,2,174,514.568,29.026,,,,,,,,,,,174,9.573,0.032,,,
30,3,2330,3480.406,10.533,,,,,,,,,,,2330,81.070,0.000,,,
30,4,2221,3099.221,16.650,,,,,,,,,,,2221,77.608,0.001,,,
20,0,671645,1307773,7279598,32,247.035,8.407,6,37484.47,4205477,880064.9,13989,678.887,2.016,671645,944008.0,6733888,,,
20,1,2853,3986.694,5.289,8,55.284,2.525,,,,,8,0.319,0.000,2853,100.747,0.000,,,
20,2,1573,3316.548,9.199,,,,,,,,,,,1573,103.034,0.382,,,
20,3,1809,2708.993,3.230,34,240.068,8.107,,,,,34,1.257,0.000,1809,82.089,0.149,,,
20,4,1885,2587.128,2.143,,,,,,,,,,,1885,83.173,0.117,,,
10,0,774709,1721926,1956391,45681,302949.2,1939.719,6,35174.09,1028369,897671.1,86589,3075.554,69.071,774709,973378.4,1290109,,,
10,1,1387,1836.841,1.608,,,,,,,,,,,1387,53.955,0.000,,,
10,2,5705,10069.43,213.290,,,,,,,,,,,5705,325.569,2.694,,,
10,3,2401,3383.813,5.946,,,,,,,,,,,2401,101.265,0.453,,,
10,4,3106,4329.211,17.876,8,57.072,2.262,,,,,9,0.333,0.000,3106,124.622,0.783,,,
5,0,842013,2355702,3838605,79915,538847.8,14437.85,8,31576.07,263581.8,1267898,111025,4202.942,203.171,842013,1349101,1643863,,,
