RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.42,0.14,0:04.57,0,104859,0,0
90,4.43,0.58,0:05.03,12967,113783,164306,95501
80,4.56,1.37,0:05.95,52207,115474,467798,339777
70,4.69,1.86,0:06.57,72476,125591,475914,456130
60,4.68,1.97,0:06.67,74508,120633,493276,488240
50,4.93,2.14,0:07.09,80994,147670,619244,605019
40,5.18,3.67,0:09.11,90798,329571,1349794,1363876
30,5.65,11.57,0:19.85,206503,1073495,3630578,3956662
20,5.84,12.72,0:21.22,216870,1110929,3855574,4353169
10,5.88,27.96,0:40.39,468168,2155354,7238653,8969743
5,5.92,28.43,0:41.72,458553,2207405,7331497,9608667
