RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.60,0.82,0:06.42,195,678611,1493,587
90,5.55,0.92,0:06.48,32,689366,53747,13462
80,5.58,1.04,0:06.62,457,692294,147706,15618
70,5.75,1.18,0:06.93,2531,711947,203628,29596
60,5.70,1.75,0:07.45,16967,762859,306771,75739
50,5.77,2.05,0:07.83,10325,878010,369223,139428
40,5.95,2.46,0:08.42,12739,1009664,491693,300201
30,5.90,2.94,0:08.86,17843,1152815,561097,458802
20,5.92,3.03,0:09.00,4856,1252760,670501,575870
10,6.19,3.10,0:09.36,4641,1368838,719872,731133
5,6.94,3.09,0:10.11,4777,1434203,767693,798184
