RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.28,0.66,0:02.95,715,612338,94058,3939
90,2.05,4.25,0:06.32,141862,906930,565275,543518
80,2.10,4.27,0:06.40,146008,902789,565611,563007
70,2.23,4.06,0:06.32,146039,902757,565612,563011
60,2.19,5.71,0:07.93,273684,775116,565614,563034
50,2.16,4.32,0:06.52,147291,901514,565618,563030
40,2.21,4.03,0:06.27,155082,893723,565619,563038
30,2.37,3.62,0:06.01,143095,905715,565616,563033
20,2.21,3.74,0:05.99,137121,911693,565619,563049
10,2.36,3.32,0:05.71,132115,916700,565618,563054
5,2.49,3.31,0:05.82,132634,916182,565619,563064
