RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,534102,654636.3,214107.4,26,291.112,110.443,,,,
100,1,7828,11834.37,119.990,,,,,,,
100,2,7591,11523.99,72.589,,,,,,,
100,3,8617,13819.63,136.421,,,,,,,
100,4,7546,11856.88,137.934,18,143.889,84.002,,,,
90,0,786859,1146712,2343786,41284,288635.3,2284.868,46,926902.7,100121898,
90,1,11879,18291.97,78.789,,,,,,,
90,2,11440,17468.62,130.891,,,,,,,
90,3,11235,17196.64,138.107,,,,,,,
90,4,11163,18121.15,6195.691,,,,,,,
80,0,786869,1155123,633871.1,41036,288718.6,31061.73,53,1016195,156108281,
80,1,12347,19519.66,148.045,,,,,,,
80,2,9468,14661.52,47.236,,,,,,,
80,3,11547,17886.87,1584.032,1,18.901,0.000,,,,
80,4,11236,17807.63,156.687,,,,,,,
70,0,786700,1150986,530244.2,40966,289167.5,2659.619,47,1045158,167827913,
70,1,9514,14950.39,518.570,,,,,,,
70,2,11184,17541.94,410.411,,,,,,,
70,3,12366,19150.40,109.052,,,,,,,
70,4,11330,17822.61,62.533,,,,,,,
60,0,995139,1607715,3181774,103650,642744.9,30149.93,39,1311794,2854039194,
60,1,12018,19338.91,105.749,,,,,,,
60,2,13110,21723.69,6048.451,,,,,,,
60,3,11637,19221.55,124.020,,,,,,,
60,4,13104,21695.44,88.479,,,,,,,
50,0,1048781,1772271,1458787,127182,772845.1,211173.4,55,1412370,814877901,
50,1,12697,20324.15,168.574,,,,,,,
50,2,14245,22600.35,416.112,,,,,,,
50,3,13889,20920.48,105.139,,,,,,,
50,4,13650,20628.45,226.211,,,,,,,
40,0,1048855,1706137,273955450,113328,699975.9,44009.00,51,1115952,149188338,
40,1,12123,19085.55,295.699,5,57.546,142.015,,,,
40,2,11817,18342.14,140.102,2,39.156,284.840,,,,
40,3,11569,18126.10,408.524,1,29.583,0.000,,,,
40,4,11340,18646.70,70.104,,,,,,,
30,0,1048781,1746208,1448509,116966,720442.0,38601.87,46,1023851,150487783,
30,1,10537,16569.42,60.914,,,,,,,
30,2,11421,17047.75,176.295,,,,,,,
30,3,10496,15634.32,98.919,,,,,,,
30,4,13063,20149.04,135.682,,,,,,,
20,0,1048782,1750477,3601795,116349,720219.0,16076.43,47,1091336,223559878,
20,1,10710,16322.40,82.068,,,,,,,
20,2,8996,13019.35,56.908,1,32.937,0.000,,,,
20,3,10672,16033.64,111.704,,,,,,,
20,4,9443,13769.68,60.208,,,,,,,
10,0,1048856,1847788,2773808,132035,808224.8,17924.36,56,968353.9,95846650,
10,1,8967,13141.74,47.180,,,,,,,
10,2,9355,13676.24,110.195,2,38.411,271.002,,,,
10,3,8957,12974.23,53.954,,,,,,,
10,4,8472,12522.59,53.366,,,,,,,
5,0,1048855,1797277,308255951,116992,733536.4,19485.92,38,923702.8,18322286,
5,1,8652,13597.03,109.283,,,,,,,
5,2,9702,13774.75,56.299,,,,,,,
5,3,10937,16097.37,79.251,,,,,,,
5,4,9291,12852.63,507.016,,,,,,,
