RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,195585,0
90,192235,24
80,192646,30
70,255133,40532
60,273481,52424
50,257226,62528
40,389268,83220
30,1109166,203929
20,1231084,234109
10,1388786,260487
5,2006561,414273
