RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678959,148
90,689877,110
80,699692,405
70,716510,860
60,779759,13889
50,906912,5938
40,1038324,6965
30,1170261,15981
20,1267385,2322
10,1374619,2728
5,1445831,4067
