RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786602,1695468,7937972,32284,465476.4,48091.39,,,,,367816,692758.4,5238075
100,1,1863,2347.006,2.101,,,,,,,,,,
100,2,258,500.023,2.807,1,16.399,0.000,,,,,3,0.092,0.000
100,3,1709,2305.431,1.460,1,9.539,0.000,,,,,10,14.867,20.568
100,4,1479,1824.750,1.235,,,,,,,,,,
90,0,786616,1704237,2866819,32471,460988.0,61505.95,,,,,367928,694007.5,3051718
90,1,1258,1477.174,1.084,,,,,,,,,,
90,2,389,577.014,3.081,,,,,,,,,,
90,3,4061,4823.665,36.480,,,,,,,,,,
90,4,2350,3228.169,12.445,,,,,,,,,,
80,0,786749,1700828,52555.42,32773,479067.2,427638.6,,,,,371570,641614.1,2088571
80,1,1317,1693.474,1.910,,,,,,,,,,
80,2,447,747.094,4.574,1,14.586,0.000,,,,,2,0.058,0.001
80,3,1162,1709.242,2.612,,,,,,,,,,
80,4,1067,1421.286,3.718,,,,,,,,,,
70,0,786812,1727876,13667519,32778,479553.6,207358.9,,,,,376755,682953.9,1239350
70,1,1219,1508.494,1.387,,,,,,,,,,
70,2,476,722.807,2.258,,,,,,,,,,
70,3,3927,4854.522,52.961,,,,,,,,,,
70,4,2300,3359.394,17.693,,,,,,,,,,
60,0,1000391,2470507,3936428,70154,1156588,160037.8,,,,,557798,613432.0,5217668
60,1,1004,1194.388,1.628,,,,,,,,,,
60,2,489,802.428,1.842,,,,,,,,,,
60,3,4858,5650.450,84.750,,,,,,,,,,
60,4,2195,2771.662,13.393,,,,,,,,,,
50,0,1048723,2524856,4720792,75890,1209916,170521.0,,,,,604377,579539.3,9545131
50,1,1756,1924.628,4.046,,,,,,,,,,
50,2,676,1049.432,2.098,,,,,,,,,,
50,3,4564,5804.137,43.453,,,,,,,,,,
50,4,2062,2728.852,2.530,,,,,,,,,,
40,0,1048652,2489780,4922190,87610,1272829,2753624,,,,,616912,492053.6,1805949
40,1,1124,1458.150,1.341,,,,,,,,,,
40,2,399,729.946,3.184,,,,,,,,,,
40,3,1576,2290.692,4.154,,,,,,,,,,
40,4,5040,5598.640,47.186,,,,,,,,,,
30,0,1048838,2351893,4466442,82547,1185451,347311.4,,,,,616513,429389.7,14227881
30,1,1736,2067.591,1.276,,,,,,,,,,
30,2,592,944.729,1.172,,,,,,,,,,
30,3,3137,4220.780,10.448,,,,,,,,,,
30,4,1234,1530.691,1.987,,,,,,,,,,
20,0,1048916,2263241,2814416,81535,1143925,178270.2,,,,,610879,384837.6,188306971
20,1,911,1179.771,1.936,,,,,,,,,,
20,2,293,678.141,3.079,2,20.743,13.256,,,,,7,0.240,0.000
20,3,4396,5421.532,82.070,,,,,,,,,,
20,4,2247,3024.151,15.242,,,,,,,,,,
10,0,1048726,2257862,673784548,87949,1221909,180012.6,,,,,602571,304037.7,445933.2
10,1,4855,5189.051,87.993,,,,,,,,,,
10,2,1232,1841.186,2.902,,,,,,,,,,
10,3,2956,4583.434,151.739,,,,,,,,,,
10,4,2677,3328.356,5.487,,,,,,,,,,
5,0,1048836,1935921,5853556,66979,871808.6,87808.80,,,,,609918,320416.2,3543945
5,1,1189,1340.668,2.360,1,15.649,0.000,,,,,5,0.223,0.001
5,2,358,750.584,5.881,,,,,,,,,,
5,3,86,114.861,0.469,,,,,,,,,,
5,4,2728,3562.409,5.945,,,,,,,,,,
