RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,134326,62
90,134343,63
80,134325,59
70,189023,1402
60,208330,1587
50,222596,1710
40,277104,1804
30,1143712,1748
20,1170215,88
10,1187677,1544
5,1369267,146167
