RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,104756,99202.40,271119.3,,,,,,,17584.00,,,,104756,25977.78,232419.1,12201.57,,52.402
100,1,1094,1438.737,3.852,,,,,,,,,,,1094,45.432,0.000,,,
100,2,228,464.844,1.585,,,,,,,,,,,228,18.040,0.002,,,
100,3,618,809.193,2.876,,,,,,,,,,,618,21.316,0.000,,,
100,4,2098,2713.269,83.347,,,,,,,,,,,2098,71.337,0.012,,,
90,0,114599,171713.2,115220.7,5405,48378.83,866.983,1,16180.25,0.000,34087.30,7114,244.000,0.961,114599,43197.94,78919.75,27907.29,6101.381,136.199
90,1,1720,2280.125,1.970,,,,,,,,,,,1720,59.921,0.000,,,
90,2,510,976.482,2.163,16,112.332,1.686,,,,,16,0.554,0.000,510,32.766,0.001,,5.586,
90,3,1230,1575.238,1.888,,,,,,,,,,,1230,41.587,0.000,,,
90,4,1098,1497.424,1.956,,,,,,,,,,,1098,54.522,0.225,,,
80,0,112249,209911.5,429973.2,3996,35623.74,616.308,1,21364.50,0.000,84190.97,4868,170.691,0.639,112249,93230.17,389768.1,78027.01,19513.74,97.352
80,1,1103,1379.326,1.180,,,,,,,,,,,1103,53.088,0.202,,,
80,2,288,666.021,4.966,16,118.653,3.064,,,,,16,0.539,0.000,288,19.951,0.002,,7.616,
80,3,3722,4552.496,110.372,,,,,,,,,,,3722,174.857,2.049,,,
80,4,2131,2922.708,40.272,8,62.732,2.851,,,,,9,0.335,0.000,2131,109.737,4.495,,5.184,
70,0,113067,240834.3,639811.8,4742,42714.76,3055.076,3,51307.34,8424069,104198.7,5572,191.707,1.331,113067,113448.5,583237.2,97922.93,25738.09,105.583
70,1,663,1019.686,3.655,16,112.579,1.762,,,,,16,0.541,0.000,663,25.252,0.000,,5.642,
70,2,144,331.908,0.153,,,,,,,,,,,144,13.959,0.001,,,
70,3,1950,2680.944,2.506,,,,,,,,,,,1950,66.599,0.000,,,
70,4,1591,2139.881,1.489,,,,,,,,,,,1591,55.870,0.000,,,
