TIME,RECV,XMIT
4,0,0
107,0,0
210,0,0
313,0,0
416,0,0
520,1702336,117645308
623,19605580,152389164
726,19605580,152389164
829,39271168,164998088
932,43874996,169298080
1035,47342184,173899996
1138,51518616,178883212
1242,72031380,200900636
1345,76109808,204852920
1448,80569872,209571764
1551,84642980,214449024
1654,100568812,232057804
1757,109942448,242406944
1860,114089452,246951044
1963,118290708,250757776
2066,124299112,256969728
2170,143722856,278835204
2273,147004016,282760840
2376,152158152,287487180
2479,154906644,289779428
2582,176990016,290169340
2685,181759616,290250740
2788,186100452,290763484
2891,190458960,292805316
2994,211832460,303172148
3097,216168460,303246148
3200,220509604,303758892
3304,224841268,303832820
3407,247388468,304217620
3510,251724468,304291620
3613,256004100,304365620
3716,259529268,304424820
3819,276006068,304713420
3922,284370212,304848764
4025,285710036,304878068
