RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,657808,891541.9,287184.9,2153,14258.67,40.753,,,,66766.88,134828,8631.265,823.279,657808,127549.4,94048.51,,,
100,1,358,631.352,3.554,,,,,,,,,,,358,14.368,0.000,,,
100,2,290,438.909,0.896,,,,,,,,,,,290,11.035,0.000,,,
100,3,419,701.319,1.363,,,,,,,,,,,419,15.684,0.000,,,
100,4,211,394.709,7.036,,,,,,,,,,,211,8.067,0.000,,,
90,0,529698,1411257,5774230,49,333.735,20.815,15,539936.6,778306540,744493.7,5293,304.335,0.396,529698,792000.1,5664490,,,
90,1,502,969.246,5.667,16,123.620,43.139,,,,,16,0.569,0.000,502,18.422,0.000,,,
90,2,533,836.864,2.254,,,,,,,,,,,533,21.618,0.000,,,
90,3,473,805.410,2.089,,,,,,,,,,,473,17.712,0.000,,,
90,4,301,535.208,1.265,,,,,,,,,,,301,11.799,0.000,,,
80,0,529740,1459600,3494465,15,122.413,47.128,14,547568.9,680379759,753464.5,5266,291.971,0.011,529740,801316.1,3437387,,,
80,1,432,851.950,5.001,16,114.210,25.370,,,,,16,0.573,0.000,432,16.686,0.000,,,
80,2,433,892.020,5.089,32,205.476,5.709,,,,,32,1.149,0.000,433,16.012,0.000,,,
80,3,628,1049.276,3.154,,,,,,,,,,,628,53.311,1.414,,,
80,4,295,554.191,8.610,8,96.931,89.953,,,,,8,0.362,0.000,295,11.420,0.000,,,
70,0,529801,1406993,3208358,17,189.944,101.397,14,487697.0,473799665,750551.5,5264,292.946,0.015,529801,799214.0,3135712,,,
70,1,390,627.133,1.638,,,,,,,,,,,390,15.074,0.000,,,
70,2,467,821.248,1.979,,,,,,,,,,,467,18.882,0.000,,,
70,3,234,320.950,2.052,,,,,,,,,,,234,9.743,0.000,,,
70,4,551,866.110,1.179,,,,,,,,,,,551,21.147,0.000,,,
60,0,529664,1462803,27029732,15,147.361,82.043,11,448181.9,396464247,752704.3,5261,295.154,0.013,529664,802182.1,26551209,,,
60,1,197,378.702,2.804,,,,,,,,,,,197,7.423,0.000,,,
60,2,52,67.810,2.892,,,,,,,,,,,52,2.517,0.001,,,
60,3,311,566.093,1.842,,,,,,,,,,,311,12.193,0.000,,,
60,4,143,224.172,2.184,,,,,,,,,,,143,5.980,0.000,,,
50,0,529669,1460201,8654315,15,132.202,45.301,16,421205.7,256403084,754828.7,5266,299.422,0.062,529669,805666.1,8444195,,,
50,1,193,447.204,13.691,16,124.002,64.275,,,,,16,0.591,0.000,193,7.549,0.000,,,
50,2,395,585.065,1.262,,,,,,,,,,,395,16.311,0.000,,,
50,3,,,,,,,,,,,,,,,,,,,
50,4,197,412.551,7.604,,,,,,,,,,,197,7.632,0.000,,,
40,0,529739,1448483,5093444,15,149.898,73.985,8,361166.6,539617662,761603.7,5264,322.952,3.741,529739,811807.3,4939376,,,
40,1,221,393.805,1.572,,,,,,,,,,,221,8.362,0.000,,,
40,2,337,543.076,1.062,,,,,,,,,,,337,12.905,0.000,,,
40,3,396,742.782,5.493,16,103.187,5.698,,,,,16,0.587,0.000,396,15.220,0.000,,,
40,4,196,506.943,13.786,31,199.740,18.466,,,,,32,1.167,0.000,196,8.095,0.000,,,
30,0,529736,1471595,3108087,15,128.440,58.979,9,352258.5,237193392,753854.4,5261,295.963,0.011,529736,806425.8,3026824,,,
30,1,167,366.468,13.191,16,123.293,55.311,,,,,16,0.599,0.000,167,6.562,0.000,,,
30,2,,,,,,,,,,,,,,,,,,,
30,3,133,332.258,12.354,21,142.568,23.806,,,,,21,0.812,0.000,133,4.907,0.000,,,
30,4,111,167.959,0.533,,,,,,,,,,,111,4.270,0.000,,,
20,0,529666,1495830,6723166,16,162.827,87.138,12,279304.1,64190429,792677.3,5263,307.835,0.459,529666,843746.9,6588044,,,
20,1,286,485.072,1.857,,,,,,,,,,,286,10.888,0.000,,,
20,2,272,454.978,2.735,,,,,,,,,,,272,11.057,0.000,,,
20,3,286,399.272,0.896,,,,,,,,,,,286,11.714,0.000,,,
20,4,225,453.908,11.356,16,125.022,66.410,,,,,16,0.634,0.000,225,8.727,0.000,,,
10,0,529734,1521087,10863153,15,152.854,96.365,2,40078.21,151667671,794029.9,5261,292.036,0.011,529734,846105.9,10710331,,,
10,1,117,291.293,9.611,15,103.976,12.267,,,,,15,0.547,0.000,117,4.849,0.000,,,
10,2,70,105.168,0.873,,,,,,,,,,,70,2.957,0.000,,,
10,3,,,,,,,,,,,,,,,,,,,
10,4,108,185.690,1.595,,,,,,,,,,,108,3.857,0.000,,,
5,0,529928,1547155,878521.7,15,118.829,41.631,1,14016.46,0.000,807799.0,5260,293.559,0.015,529928,860310.6,519012.7,,,
5,1,385,731.638,6.393,14,114.953,56.532,,,,,16,0.586,0.000,385,14.786,0.000,,,
5,2,268,441.660,0.989,,,,,,,,,,,268,10.459,0.000,,,
5,3,170,308.555,2.415,,,,,,,,,,,170,6.569,0.000,,,
5,4,18,32.101,5.462,,,,,,,,,,,18,0.801,0.000,,,
