RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,679896,855445.8,53859.39,29,438.877,192.821,,,,44474.35
100,1,1250,2241.329,3.305,16,117.232,46.734,,,,
100,2,1302,2572.665,3.890,28,166.497,1.617,,,,
100,3,962,1717.733,6.971,2,38.103,377.382,,,,
100,4,885,1596.111,2.069,,,,,,,
90,0,689451,847089.6,518588.1,30,415.082,162.547,,,,52774.50
90,1,1520,2882.442,3.865,,,,,,,
90,2,1114,1955.551,2.756,,,,,,,
90,3,898,1561.077,1.846,,,,,,,
90,4,840,1511.281,3.698,8,74.570,77.644,,,,
80,0,698858,883934.4,162621.0,401,8013.552,128.037,1,15975.85,0.000,56954.15
80,1,987,1985.754,4.029,16,123.357,52.683,,,,
80,2,860,1495.221,3.000,,,,,,,
80,3,709,1293.281,3.423,29,199.791,16.034,,,,
80,4,892,1548.944,4.976,2,38.312,344.793,,,,
70,0,717170,938624.1,895517.8,879,17640.18,133.789,6,106989.1,22492615,68441.87
70,1,883,1631.757,2.341,,,,,,,
70,2,854,1474.712,1.241,,,,,,,
70,3,346,693.839,6.280,,,,,,,
70,4,518,1011.847,6.554,,,,,,,
60,0,779006,1184262,5499214,12729,143825.6,4054.485,4,148943.2,681729816,106971.7
60,1,988,1775.227,2.942,,,,,,,
60,2,520,862.708,5.584,,,,,,,
60,3,713,1240.609,2.013,,,,,,,
60,4,562,1006.955,1.923,,,,,,,
50,0,904758,1299432,1794798,5692,71211.59,1442.877,10,227122.5,84464891,188229.6
50,1,500,918.787,2.150,,,,,,,
50,2,743,1317.587,2.035,,,,,,,
50,3,625,969.630,1.096,,,,,,,
50,4,542,1026.472,2.613,,,,,,,
40,0,1035800,1567541,7025056,7322,85017.32,2207.051,10,210431.5,104707153,332635.3
40,1,611,1197.705,7.276,16,120.150,44.056,,,,
40,2,624,1240.827,3.189,31,189.046,4.232,,,,
40,3,606,1085.271,3.721,2,40.509,393.148,,,,
40,4,371,603.431,2.133,,,,,,,
30,0,1172635,1883438,1950431,15707,124134.9,5275.558,8,194061.0,289596196,481270.2
30,1,1028,2064.794,4.897,16,118.930,42.985,,,,
30,2,814,1431.933,2.225,,,,,,,
30,3,296,411.021,2.161,,,,,,,
30,4,735,1301.057,4.857,,,,,,,
20,0,1267431,2020621,7830089,2501,30643.92,301.218,9,164853.7,74578194,609113.4
20,1,701,1234.293,1.584,,,,,,,
20,2,591,1075.932,2.661,,,,,,,
20,3,196,299.685,1.283,,,,,,,
20,4,302,581.446,8.912,,,,,,,
10,0,1375141,2285543,5505354,2805,24828.00,132.969,12,124510.9,9490788,742362.2
10,1,903,1830.738,5.257,16,137.719,50.169,,,,
10,2,704,1392.583,5.104,40,262.623,13.644,,,,
10,3,537,914.895,4.823,2,39.462,386.864,,,,
10,4,516,849.458,1.761,,,,,,,
5,0,1446145,2480065,719716.3,3851,39069.84,434.780,10,78443.99,7550826,833859.3
5,1,696,1198.464,2.371,,,,,,,
5,2,366,629.563,2.193,,,,,,,
5,3,21,52.639,11.963,,,,,,,
5,4,771,1428.731,2.061,,,,,,,
