RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.49,0.13,0:03.62,0,100590,0,0
90,3.57,0.23,0:03.83,976,140733,44457,42584
80,3.53,0.33,0:03.89,4024,153139,60278,55121
70,3.53,0.37,0:03.94,4261,162948,74063,66244
60,3.57,0.39,0:03.99,5869,171075,77040,74868
50,3.55,0.75,0:04.34,32386,213971,112523,107752
40,3.92,1.81,0:05.84,15508,1106765,555565,587201
30,3.95,2.15,0:06.28,2899,1379494,708953,763619
20,3.96,2.11,0:06.27,32,1382707,709356,776520
10,4.13,2.04,0:06.33,2129,1388966,713659,778813
5,4.22,3.52,0:07.90,82602,1812822,822110,1240787
